Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rmsd
ANONAL11,1,"3-hydroxy-8-(hydroxyacetyl)-3a,8-dimethyl-2,3,3a,5a,7,8,9,10,10a,10c-decahydro-1H,4H-3,10b-(epoxymethano)phenanthro[10,1-bc]furan-4-one",ANONAL11.mol,"[5, 50]",1,0.610760894
JIQZUF,1,"2-(2'-(4'-t-Butyl-6'-methylsulfanyl)phenol)-4,5-diphenylimidazole",JIQZUF.mol,"[4, 1]",1,0.610829027
ULEPUY,1,"(3S,8R,9S,10R,13S,14S)-10,13-Dimethyl-17-oxo-2,3,4,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl 2-hydroxy-2-methyl-3-(4-methylphenylthio)propanoate",ULEPUY.mol,"[68, 2]",1,0.610832153
IXAKAV,1,"N-benzyl-5-oxo-8-phenyl-7-(trimethylsilyl)-5,8-dihydrobenzo[8]annulene-6-carboxamide",IXAKAV.mol,"[58, 60]",1,0.61098914
VASYEU,1,ellagic acid tetrakis(pyridine),VASYEU.mol,"[2, 0]",1,0.611060587
APAPIR,1,Methyl 6-t-butyl-2-hydroxy-4-phenyl-2H-chromene-2-carboxylate,APAPIR.mol,"[2, 0]",1,0.611150259
VATZAT,1,"N'-(2-Furylmethylene)-5-methyl-1,2-oxazole-4-carbohydrazide monohydrate",VATZAT.mol,"[6, 1]",1,0.611418622
DEXQUV,1,"2-(9-hydroxypyrazolo[1,5-a]quinolin-3-yl)-4,4,5,5-tetramethyl-4,5-dihydro-1H-imidazole-3-oxide-1-oxyl radical",DEXQUV.mol,"[5, 7]",1,0.611490526
ZZZRCI01,1,Methyl α-L-rhamnopyranoside,ZZZRCI01.mol,"[2, 3]",1,0.611511388
GEXMON,1,"(bis[1,2,5]Oxadiazolo[3,4-e:3',4'-g][2,1,3]benzoxadiazole 1,4,7-trioxide) N-methyl-2,4,6-trinitroaniline",GEXMON.mol,"[7, 2]",1,0.611543275
LOPHAC,1,4-methoxy-2-(5-methoxy-2H-indazol-2-yl)phenol,LOPHAC.mol,"[5, 0]",1,0.611547401
PUGROZ,1,"1-(2-Hydroxy-4,5-dimethoxyphenyl)propan-1-one",PUGROZ.mol,"[2, 0]",1,0.611628346
OMOMIM,1,N2-Benzoyloxy-2-hydroxybenzamidine,OMOMIM.mol,"[3, 2]",1,0.611632965
HOGXUX,1,"ethyl 3-(2-oxo-4-phenyl-1,3-oxazolidin-3-yl)-1H-pyrazole-5-carboxylate",HOGXUX.mol,"[2, 6]",1,0.61163298
ESAVIF,1,4-chloro-2-((2-furylmethyl)amino)-5-sulfamoylbenzoic acid 2-aminobenzamide,ESAVIF.mol,"[9, 7]",1,0.611765104
YAJJUQ01,1,"1-(2-hydroxyphenyl)-5-phenylpenta-2,4-dien-1-one",YAJJUQ01.mol,"[0, 1]",1,0.611810552
MOXDIO,1,N'-(3-(4-(dimethylamino)phenyl)prop-2-en-1-ylidene)pyridine-2-carbohydrazide,MOXDIO.mol,"[2, 4]",1,0.611985484
FIJTAV,1,4-(Carbamoylamino)-4-oxobut-2-enoic acid,FIJTAV.mol,"[15, 9]",1,0.612133339
MISDUQ,1,"2-[6-(3,5-dimethyl-1H-pyrazol-1-yl)pyrimidin-4-yl]phenol",MISDUQ.mol,"[5, 0]",1,0.612142215
FASDOS,1,"Ethyl furo(3,2-g)coumarin-3-carboxylate",FASDOS.mol,"[2, 7]",1,0.612248947
EVOJIJ,1,(2-Hydroxy-4-methoxyphenyl)(2-hydroxyphenyl)methanone,EVOJIJ.mol,"[0, 1]",1,0.612259921
WIVSUR,1,"Ethyl 5'-hydroxy-1,1':3',1''-terphenyl-4'-carboxylate",WIVSUR.mol,"[38, 40]",1,0.612290903
GANWIB,1,"(2R,3R)-trans-2-(3,4-Dihydroxyphenyl)-2,3-dihydro-3-acetoxy-5,7-dihydroxy-4H-1-benzopyran-4-one dihydrate",GANWIB.mol,"[3, 4]",1,0.612397532
QEBBEG,1,"bis(Hydroxyammonium) 5,5'-(1-oxydiazene-1,2-diyl)-bis(tetrazolide) dihydrate",QEBBEG.mol,"[1, 6]",1,0.612467199
RAKRIG,1,3-(2-Hydroxybenzoyl)-5-(4-methylphenyl)-12H-benzo[a]xanthen-12-one,RAKRIG.mol,"[52, 53]",1,0.612493736
ZZZBWY10,1,(3R)-3-(3-Methyl-7-phenoxyacetamido-3-cephem-4-yl)-3-hydroxybutanoic acid,ZZZBWY10.mol,"[12, 15]",1,0.612500459
HEKKEQ,1,t-butyl [(2-oxo-3-phenyloxolan-3-yl)(phenyl)methyl]carbamate,HEKKEQ.mol,"[4, 0]",1,0.61257156
SOGYOF,1,N-(4-fluorophenyl)-2-oxo-N'-[2-(phenylsulfanyl)phenyl]propanehydrazonamide,SOGYOF.mol,"[9, 1]",1,0.612716516
IGANIO,1,2-(Hydroxymethyl)pyridinium chloride,IGANIO.mol,"[1, 0]",1,0.612817886
JORMEI,1,Glycyl-L-alanyl-L-isoleucine trihydrate,JORMEI.mol,"[7, 12]",1,0.612969676
LEPFES,1,"diammonium 3,5-dinitrocyclopenta-3,5-diide-1,2,4-trione",LEPFES.mol,"[1, 2]",1,0.613141915
SIHHIA,1,Bubbialine,SIHHIA.mol,"[0, 15]",1,0.613226522
IGEKIQ,1,"16-hydroxy-14-methoxy-3-methyl-3,4,7,8,9,10-hexahydro-1H-2-benzoxacyclotetradecine-1,11(12H)-dione",IGEKIQ.mol,"[21, 22]",1,0.613353928
DESKOB,1,"2,6-bis(Hydroxymethyl)-4-isopropylphenol",DESKOB.mol,"[13, 11]",1,0.613386974
KEMMOG,1,5-(2-Furanyl)-3-(2-pyridyl)pyrazole,KEMMOG.mol,"[2, 1]",1,0.61349321
ONODAY02,1,salicylic acid 3-methyl-2-phenylbutanamide,ONODAY02.mol,"[14, 0]",1,0.613810018
IKAGUY,1,4-Methyl-N'-(4-nitrobenzylidene)benzohydrazide methanol solvate,IKAGUY.mol,"[4, 0]",1,0.613923513
YESCOP,1,4/6-O-(p-Tolylsulfonyl)-myo-inositol,YESCOP.mol,"[0, 9]",1,0.614077104
YATCIH,1,"Dimethyl 15a-(hydroxy(methoxy)methyl)-15-oxo-15a,15b-dihydro-9aH,15H-chromeno[3',2':3,4]pyrido[2,1-a]isoquinoline-8,9-dicarboxylate",YATCIH.mol,"[50, 55]",1,0.614088294
DEXTOQ,1,"Phenazine 2,6-dihydroxybenzoic acid",DEXTOQ.mol,"[15, 12]",1,0.614133584
REXSOD,1,"(2'S)-N-(3'-(cyclohex-1-enyl)-2'-hydroxypropionyl)-(2R)-bornane-10,2-sultam",REXSOD.mol,"[1, 2]",1,0.614197348
RETRUD,1,"(3,4,5-Trihydroxy-tetrahydropyran-2-spiro-2'-(6'-(1,2,3,4-tetrahydroxybutyl)-6'-hydroxymorpholino))acetate pentahydrate",RETRUD.mol,"[1, 2]",1,0.614235327
FAMKUA,1,"12β-Hydroxy-3-methoxy-13α-estra-1,3,5(10)-trien-17-one",FAMKUA.mol,"[2, 1]",1,0.614236323
CEGPIN,1,"4,4a,11,12a-Tetrahydroxy-2-(1-hydroxyethylidene)-6-methyl-8-methoxy-1,2,3,4,4a,5,7,10,12,12a-decahydro-naphthacen-1,3,7,10,12-pentaone",CEGPIN.mol,"[0, 10]",1,0.614332266
HIHNAN,1,p-Nitrobenzaldehyde nicotinoylhydrazone monohydrate.,HIHNAN.mol,"[5, 0]",1,0.614351952
NANMAQ,1,"(3aα,4β,5α,7aα)-5-Azido-2,2-dimethyl-3a,4,5,7a-tetrahydro-1,3-benzodioxol-4-ol",NANMAQ.mol,"[5, 13]",1,0.614538726
AZUZEB,1,"Ethyl 5-hydroxy-6-oxo-4-phenyl-5,6-dihydro-4H-cyclopenta[b]thiophene-5-carboxylate",AZUZEB.mol,"[10, 26]",1,0.61460812
KUNDUT,1,"N-(2-hydroxybenzoyl)-N,N-bis(2-(2-hydroxybenzoyloxy)ethyl)amine",KUNDUT.mol,"[34, 23]",1,0.614625308
SIYDAI,1,methyl 4-amino-2-(difluoromethyl)quinoline-3-carboxylate,SIYDAI.mol,"[26, 23]",1,0.614678434
SOBSOS,1,Blennolide A,SOBSOS.mol,"[2, 0]",1,0.614747992
FETPOJ,1,"2-Methoxyimino-6,6,7,7-tetramethyl-4(3H)-oxo-tetrahydropterin",FETPOJ.mol,"[5, 1]",1,0.614881528
YITDOX,1,ethyl 1-cyano-4-(2-ethoxy-2-oxoethyl)-4-hydroxy-2-methyl-3-(naphthalene-1-carbonyl)cyclopent-2-ene-1-carboxylate,YITDOX.mol,"[1, 2]",1,0.614893085
QUSKIA,1,"2-cyclohexyl-4-hydroxy-1H-isoindole-1,3(2H)-dione",QUSKIA.mol,"[15, 0]",1,0.615002988
STERIG,1,Sterigmatin,STERIG.mol,"[28, 29]",1,0.615132589
TECJUI,1,"(9-Hydroxy-8-oxo-7-oxatricyclo[4.3.0.03,9]non-1-yl)methyl benzoate",TECJUI.mol,"[2, 1]",1,0.616117035
MEKVEG,1,(E)-3-(3-amino-5-methyl-2-phenyl-2H-pyrazol-4-yl)-1-(o-hydroxyphenyl)-2-propen-1-one,MEKVEG.mol,"[4, 3]",1,0.616131892
QOWPIE,1,"5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-3,6,7-trimethoxy-4H-1-benzopyran-4-one",QOWPIE.mol,"[1, 2]",1,0.616149849
TAZNPL10,1,1-(2-Thiazolylazo)-2-naphthol,TAZNPL10.mol,"[3, 1]",1,0.61640885
MICDOS,1,"5,7-Dihydroxy-2',3',4'-trimethoxyisoflavanone monohydrate",MICDOS.mol,"[1, 2]",1,0.616533778
TUVBOC,1,Methyl hydroxy(4-oxocyclohex-2-en-1-yl)phenylacetate,TUVBOC.mol,"[0, 12]",1,0.616589028
PUHDUS,1,"4-Amino-N'-hydroxy-1,2,5-oxadiazole-3-carboximidamide",PUHDUS.mol,"[2, 10]",1,0.61683124
EHIXUO,1,"(1R*,4S*,4aR*,8aR*)-4a-(Acetoxy)-4,8a-dihydroxy-1,4,4a,5,6,7,8,8a-octahydronaphth-1-yl acetate",EHIXUO.mol,"[15, 32]",1,0.616897614
RAQROR,1,"13-Nitro-4,9-dioxy-5,10-dioxa-6,11-diaza-4,9-diazoniapentacyclo[12.2.1.02,13.03,7.08,12]heptadeca-3,6,8,11,15-pentaene",RAQROR.mol,"[9, 0]",1,0.617127051
EVEFER,1,N'-[(E)-2-Methoxybenzylidene]pyrazine-2-carbohydrazide,EVEFER.mol,"[6, 0]",1,0.617435425
PILKOK,1,"1-Phenyl-(1,2-dideoxy-α-D-glucofurano)(2,1-d)-imidazolidine-2-selenone",PILKOK.mol,"[3, 5]",1,0.617612334
HIYZEX,1,"4-(6-carboxy-8-ethyl-3-fluoro-5-oxo-5,8-dihydro-1,8-naphthyridin-2-yl)piperazin-1-ium 2-carboxybenzoate",HIYZEX.mol,"[3, 1]",1,0.617807537
FOWZUN,1,"N'-(3,4-Dimethoxybenzylidene)acetohydrazide",FOWZUN.mol,"[2, 4]",1,0.617836522
BAPREQ,1,"1,4,7,10,13,16-Hexaoxacyclooctadecane bis(1-((4-amino-1,2,5-thiadiazol-3-yl)carbonyl)thiosemicarbazide) clathrate",BAPREQ.mol,"[13, 3]",1,0.617917782
DEZJIC,1,"2,2',4,4'-Tetrahydroxybenzophenone bis(1,2-bis(4-pyridyl)ethene) monohydrate",DEZJIC.mol,"[0, 7]",1,0.618065613
YAGTIL,1,N'-(2-Hydroxy-4-methoxybenzylidene)-3-nitrobenzohydrazide,YAGTIL.mol,"[0, 6]",1,0.618231801
VIKGUS,1,N-(4-Methoxybenzaldehyde)-N'-(2-methylpropanoyl)hydrazone monohydrate,VIKGUS.mol,"[2, 1]",1,0.618304887
OXEHUV,1,3-(t-Butoxycarbonylamino)-2-hydroxy-3-phenylpropionic acid methyl ester,OXEHUV.mol,"[2, 1]",1,0.618348242
YIWKOG,1,"2-methoxy-6-((trityloxy)methyl)tetrahydro-2H-pyran-3,4,5-triol methanol solvate",YIWKOG.mol,"[4, 2]",1,0.618405207
LIGKIX,1,"N,N,N',N'-Tetramethylethane-1,2-diaminium bis(3-carboxy-1H-pyrazole-5-carboxylate)",LIGKIX.mol,"[7, 2]",1,0.61841939
ROYVAF,1,"2'-hydroxyspiro[cyclopentane-1,3'-hexacyclo[6.5.1.01,5.05,12.07,11.09,13]tetradecane]-3-ene-6',14'-dione",ROYVAF.mol,"[1, 2]",1,0.618669929
YORFIW,1,"(1R,5R,6R)-1-((S)-2-furyl(hydroxy)methyl)-6-methyl-6-(4-methylpent-3-en-1-yl)-3-oxabicyclo[3.1.0]hexan-2-one",YORFIW.mol,"[1, 4]",1,0.618719035
KIKVAC,1,"4-Amino-3,5-bis(1-hydroxyethyl)-4H-1,2,4-triazole",KIKVAC.mol,"[8, 3]",1,0.618882921
JUCQUV,1,3-(4-(Dimethylamino)phenyl)-3-hydroxy-1-(2-hydroxy-5-methoxyphenyl)prop-2-en-1-one,JUCQUV.mol,"[2, 0]",1,0.618912723
PEKTAC,1,"2,5-Dihydroxybenzoic acid isonicotinonitrile",PEKTAC.mol,"[10, 5]",1,0.618937994
ROGKAA,1,"2-Hydroxy-N'-((1E,2E)-3-phenylprop-2-enylidene)benzohydrazide",ROGKAA.mol,"[5, 2]",1,0.61894296
AMXZPY10,1,"2-Amino-3-(5-methyl-1,2,4-oxadiazol-3-yl)pyridine",AMXZPY10.mol,"[8, 1]",1,0.619009118
JEDZIC01,1,1-(1-Hydroxy-2-naphthyl)ethanone,JEDZIC01.mol,"[21, 22]",1,0.619038747
QEVRAN,1,"1,7-dihydroxy-6-oxo-6H-benzo[c]chromene-8-carboxylic acid dimethyl sulfoxide solvate",QEVRAN.mol,"[4, 8]",1,0.619145449
GODVOK,1,"(2'R,6'R)-4-Hydroxy-3-(2''methylprop-2''-enyloxo)-2-(4',4',6'-trimethyl-1',3'-dioxan-2'-yl)anthraquinone",GODVOK.mol,"[3, 0]",1,0.619175322
BOBGEH,1,"3a,9a-dihydroxy-3,8,8a-trimethyl-3,3a,8,8a,9,9a-hexahydronaphtho[2,3-b]furan-7(2H)-one",BOBGEH.mol,"[1, 3]",1,0.61926849
DABQIJ,1,Diethyl (2-hydroxy-4-methoxybenzoyl)carbonohydrazonodithioate,DABQIJ.mol,"[8, 5]",1,0.619296267
UWATES,1,"8-Hydroxy-7-methyl-3-(phenoxymethyl)-3,4-dihydro-1H-isochromen-1-one",UWATES.mol,"[1, 11]",1,0.6194589
HUKROU,1,bis(Tetrazol-5-yl)methane,HUKROU.mol,"[5, 10]",1,0.619480586
KAYRAF,1,Tetraaqua-bis(2-(pyrimidin-2-yl)tetrazolato)-strontium,KAYRAF.mol,"[7, 12]",1,0.619535364
SITMUE,1,5-Hydroxy-3-(4-hydroxyphenyl)-7-(2-(piperidin-1-yl)ethoxy)-4H-chromen-4-one,SITMUE.mol,"[3, 1]",1,0.619553297
ROXHUK,1,"N'2,N'6-bis((E)-1-(pyrazin-2-yl)ethylidene)pyridine-2,6-dicarbohydrazide methanol solvate",ROXHUK.mol,"[9, 0]",1,0.619713937
DTBRPY,1,"Methyl 1,5-dithio-β-D-ribopyranoside",DTBRPY.mol,"[19, 20]",1,0.619751177
BODHOS,1,"Pyridinium-2-yl(pyridin-2-yl)amine 3-oxo-3H-1,2-benzisothiazol-2-ide 1,1-dioxide",BODHOS.mol,"[0, 2]",1,0.61978185
ORASEH,1,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3,7-dimethoxy-4H-chromen-4-one chloroform solvate",ORASEH.mol,"[4, 2]",1,0.619808454
YEHBUI,1,Hyperireflexolide A,YEHBUI.mol,"[23, 21]",1,0.619828391
ZISQOK,1,"1,5-dihydroxy-4-nitro-8-(phenylamino)anthracene-9,10-dione",ZISQOK.mol,"[4, 5]",1,0.619844394
VEXQEX,1,"2,4,6-triaminopyrimidinedi-ium 4-carboxyphthalate monohydrate",VEXQEX.mol,"[2, 4]",1,0.619893239
LARJAS,1,"3,4,5-triazidopyridine-2,6-dicarbonitrile",LARJAS.mol,"[11, 9]",1,0.619907261
JAYCIW,1,"(4aS,10aR)-1,2,3,4,4a,10a-hexahydro-6,7-dimethoxy-1,1,4a-trimethylphenanthrene-9,10-dione",JAYCIW.mol,"[2, 3]",1,0.620057651
WEYRIB,1,"Z-(N-(1,2,4-Triazol-5-yl)benzamidine)",WEYRIB.mol,"[3, 7]",1,0.620061903
DONYOV,1,"4-t-Butyl-2,6-bis(1H-pyrazol-1-yl)aniline",DONYOV.mol,"[2, 0]",1,0.62011888
KAMJUD01,1,5-Hydroxy-7-methoxy-2-phenyl-4H-1-benzopyran-4-one,KAMJUD01.mol,"[10, 13]",1,0.620166942
IPUWIA,1,t-butyl (1S)-2-[(2E)-2-(4-cyanobenzylidene)hydrazino]-1-(hydroxymethyl)-2-oxoethylcarbamate,IPUWIA.mol,"[5, 0]",1,0.6202817
WOPKIX,1,3-((2-(thiophen-2-ylmethylidene)hydrazinyl)carbonyl)pyridinium chloride dihydrate,WOPKIX.mol,"[2, 1]",1,0.620505808
UMEYOC,1,"Ammonium 4-amino-5-(5H-tetrazol-5-ylidene)-2,5-dihydro-1,2,3-triazol-1-ide monohydrate",UMEYOC.mol,"[3, 7]",1,0.620551986
PUHYIC,1,"4-Methyl-3-(morpholin-4-ylcarbonyl)pyrazolo[1,5-a]pyrimidin-7(4H)-one",PUHYIC.mol,"[6, 1]",1,0.620571479
QIXBUW,1,N-((7-hydroxy-2-oxo-4-(trifluoromethyl)-2H-chromen-8-yl)(4-methoxyphenyl)methyl)acetamide,QIXBUW.mol,"[0, 2]",1,0.62059445
DHANQU02,1,"1,8-Dihydroxy-9,10-anthraquinone",DHANQU02.mol,"[20, 22]",1,0.620613476
HEZVIS,1,"4-benzyloxy-7-hydroxy-2-methyl-2,3-dihydro-1-isoindolone",HEZVIS.mol,"[2, 18]",1,0.620696873
YOHNOB,1,2-({[(furan-2-yl)methyl]imino}methyl)-4-methylphenol,YOHNOB.mol,"[3, 0]",1,0.620946422
WOCLAE,1,2-[(2-amino-1H-imidazol-5-yl)(hydrazinylidene)methyl]phenol,WOCLAE.mol,"[8, 2]",1,0.620959953
JOTYID,1,"1,7,7-trimethyl-3-[(4-methylphenyl)imino]bicyclo[2.2.1]heptan-2-one",JOTYID.mol,"[16, 0]",1,0.620980907
PAVJUT,1,(E)-N'-(3-Fluorobenzylidene)-4-methylbenzohydrazide,PAVJUT.mol,"[1, 3]",1,0.621037512
KADCUP,1,4-Cyanobenzaldehyde (pyrazin-2-ylcarbonyl)hydrazone,KADCUP.mol,"[5, 0]",1,0.621182008
TOLJEK,1,(E)-2-(2-(2-Methylbenzylidene)hydrazinyl)-5-methyl-4-(trifluoromethyl)pyrimidine,TOLJEK.mol,"[11, 5]",1,0.621194857
UMIJAB,1,2-(Hydroxy(methoxycarbonyl)methyl)-5-isopropyl-6-methyl-4-phenyltetrahydropyran,UMIJAB.mol,"[45, 47]",1,0.621214038
BEJZEV11,1,"1,1',8,8'-Tetrahydroxy-10,10'-bi-9(10H)-anthrone",BEJZEV11.mol,"[15, 16]",1,0.621269867
KIXGEE,1,N'-(3-Thienylmethylene)pyridine-2-carbohydrazide,KIXGEE.mol,"[4, 1]",1,0.621282353
ASUYAO,1,"5-(5-Methoxyindol-3-yl)-4-nitro-4,5-dihydro-1,2,5-oxadiazolo(3',4'-1,2)benzo(3,4-c)1,2,5-oxadiazole-1,6-diol diethyl ether solvate",ASUYAO.mol,"[27, 31]",1,0.621318212
ETULEK01,1,Floridoside,ETULEK01.mol,"[1, 12]",1,0.621320484
CUYKAL,1,"8-hydroxy-N-(3-methoxypropyl)-5-nitro-1,2,3,4-tetrahydroquinoline-7-carboxamide",CUYKAL.mol,"[2, 0]",1,0.621482106
XOZRAI,1,"1-(2-aminophenyl)-3-(3,4-dimethoxyphenyl)prop-2-en-1-one",XOZRAI.mol,"[13, 25]",1,0.621724484
AWUJUY,1,t-Butyl N-((1S)-2-hydroxy-1-(N'-[(1E)-2-hydroxy-4-methoxybenzylidene]hydrazinecarbonyl)ethyl)carbamate,AWUJUY.mol,"[8, 3]",1,0.621899444
BILSAQ,1,Agrimophol,BILSAQ.mol,"[31, 32]",1,0.62203481
OGEDIP,1,"1-(1,4-Dihydroxy-6-methoxy-2-naphthyl)butan-1-one",OGEDIP.mol,"[3, 1]",1,0.62205028
VIPSAP,1,"6,7,9,10,12,12-Hexahydro-15H-5,14-methanopyrazino[2,3-h][1,4,7,11]dioxadiazacyclotridecine-15,16-dione",VIPSAP.mol,"[6, 1]",1,0.622091806
FIZDOJ,1,"1-(5-fluoro-2-hydroxyphenyl)-5-(4-fluorophenyl)-3-hydroxypenta-2,4-dien-1-one",FIZDOJ.mol,"[4, 5]",1,0.622296297
VACJOB,1,"1-benzoyl-6-benzylpyrazolo[1,5-c]quinazolin-5(6H)-one",VACJOB.mol,"[0, 5]",1,0.622447411
KEBSER,1,(4-t-Butylphenyl)bis(2-pyridyl)(2-pyridinio)borate,KEBSER.mol,"[4, 1]",1,0.622460476
MIBTID,1,ethyl azido(3-{[(benzyloxy)carbonyl]amino}-5-oxooxolan-2-yl)acetate,MIBTID.mol,"[5, 6]",1,0.622488762
EHUPAZ,1,"5,7-Dihydroxy-6-methoxy-4H-chromen-4-one",EHUPAZ.mol,"[0, 1]",1,0.62249172
TIVBUW,1,"1,3-Dihydroxy-9,10-dioxo-9,10-dihydroanthracene-2-carbaldehyde",TIVBUW.mol,"[1, 2]",1,0.622995581
RAHYEF,1,"5-Nitro-6-C-((D-ribityl)methyl)pyrimidine-2,4-dione",RAHYEF.mol,"[4, 5]",1,0.623001949
CABKAT,1,Dimethylammonium 4-carboxy-2-n-propyl-1H-imidazole-5-carboxylate,CABKAT.mol,"[5, 0]",1,0.623092734
TEGNIF,1,"7,20-epoxykaur-16-ene-1,6,7,14,15-pentol",TEGNIF.mol,"[9, 7]",1,0.623435919
OYUVIP,1,(E)-N'-(2-nitrobenzylidene)quinoxaline-2-carbohydrazide,OYUVIP.mol,"[5, 0]",1,0.623443409
LAPDAJ,1,(E)-N'-(3-Fluorobenzylidene)-3-nitrobenzohydrazide,LAPDAJ.mol,"[3, 6]",1,0.623453695
NOSQOE,1,"9-hydroxy-7-methoxy-1,3-dimethyl-3,4-dihydro-1H-naphtho[2,3-c]pyran-5,10-dione",NOSQOE.mol,"[35, 34]",1,0.623591081
MUMFAC,1,"2,2'-(1H-Pyrrole-2,5-diyldidiazene-2,1-diyl)diphenol",MUMFAC.mol,"[27, 31]",1,0.623617051
KEKTIE,1,"(+-)-(1R*,2S*,3S*)-3-(4-Hydroxyphenyl)cyclohex-4-ene-1,2-diol",KEKTIE.mol,"[2, 0]",1,0.623769689
KUKXEV,1,"3,6,8-Trihydroxy-3-(hydroxymethyl)-4,5-dimethyl-3,4-dihydro-1H-isochromen-1-one",KUKXEV.mol,"[28, 23]",1,0.62382544
JAYWAI,1,3-Hydroxy-4-methoxybenzaldehyde (pyridine-2-carbonyl)hydrazone,JAYWAI.mol,"[7, 0]",1,0.623949654
VOHKIO,1,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one 4,4'-sulfonyldianiline ethanol solvate",VOHKIO.mol,"[1, 11]",1,0.624171371
XOSCEO,1,N'-(Phenyl(2-pyridinyl)methylene)acetohydrazide,XOSCEO.mol,"[26, 28]",1,0.624234326
QOCHOI,1,"methyl 4,5-dihydroxy-2,2-dimethyl-6-oxo-octahydro-2H-[1,3]dioxolo[4,5-c][1,3]thiazolo[3,2-a]azepine-8-carboxylate",QOCHOI.mol,"[1, 3]",1,0.624288228
NIXXAV,1,"3-(3,4-Dihydroxyphenyl)-5-hydroxy-7-methoxy-4H-chromen-4-one monohydrate",NIXXAV.mol,"[6, 7]",1,0.624328523
ZULXUC,1,"2-(5,6-dimethyl-1H-benzimidazol-2-yl)quinoline monohydrate",ZULXUC.mol,"[3, 1]",1,0.62439601
YEFVEL,1,"2,4-Difluorobenzaldehyde benzoylhydrazone",YEFVEL.mol,"[9, 12]",1,0.624427078
MAYJII,1,"8,9a-dihydroxy-12-phenyl-7-(3-phenylacryloyl)-9,9a-dihydro-4a,9-(epoxyethano)xanthen-3(4H)-one",MAYJII.mol,"[7, 5]",1,0.62450237
LEPLOI,1,(Z)-1-Hydroxy-1-phenyl-3-(2-hydroxy-5-methylphenyl)prop-1-en-3-one,LEPLOI.mol,"[0, 2]",1,0.624650444
CUFYUX,1,"cis-6,11,17,18-Tetrahydro-5,12-dioxatribenzo(a,e,i)cyclododecene-17,18-diol",CUFYUX.mol,"[3, 2]",1,0.624709666
WOBNEG,1,p-Methoxybenzaldehyde benzoylhydrazone monohydrate,WOBNEG.mol,"[2, 1]",1,0.625148004
KETHEX,1,"2,2-bis(3,5-Dimethylpyrazol-1-yl)pent-4-enoic acid",KETHEX.mol,"[12, 0]",1,0.625306828
LOFZOW,1,"1,2,8-trihydroxy-1,6-dimethyl-1,2,3,4-tetrahydro-9H-xanthen-9-one",LOFZOW.mol,"[4, 6]",1,0.625340618
ROGFEZ01,1,4-Hydroxy-N'-(2-hydroxy-3-methoxybenzylidene)benzohydrazide monohydrate,ROGFEZ01.mol,"[5, 0]",1,0.625454664
ZEHZEU,1,"1-((2,6-difluorophenyl)methyl)-1H-1,2,3-triazole-4 carboxamide",ZEHZEU.mol,"[8, 5]",1,0.625550898
VONFEM,1,"N'-[(3,4-dihydroxyphenyl)methylidene]-4-hydroxybenzohydrazide",VONFEM.mol,"[5, 1]",1,0.625581118
HODMAP,1,"2,3,4-Trihydroxybenzaldehyde",HODMAP.mol,"[1, 3]",1,0.625711612
LUCFEU,1,"(3-Benzoyl-1,4-dihydroxy-2-naphthyl)phenylmethanone",LUCFEU.mol,"[5, 1]",1,0.625810777
ZADCIU,1,2-hydroxy-N-[2-(4-methoxyphenyl)ethyl]benzamide,ZADCIU.mol,"[0, 1]",1,0.625842536
TUVVOW,1,"(2S*,3S*,4S*)-4,5,5-trimethyl-3-((R)-1-phenylethyl)hexane-2,4-diol",TUVVOW.mol,"[1, 0]",1,0.625861646
DADCIX,1,"1,4,8,9a-tetrahydroxy-3,4a-dimethyl-1,2,3,4,4a,9a-hexahydro-9H-xanthen-9-one furan solvate hemihydrate",DADCIX.mol,"[3, 7]",1,0.625867603
REHFAM,1,"ent-3β,16-Dihydroxyisopimar-7-ene-2,15-dione",REHFAM.mol,"[0, 1]",1,0.625941753
LSERIN16,1,L-Serine,LSERIN16.mol,"[5, 6]",1,0.625950786
SEPDEW01,1,2-(1H-Pyrazol-1-yl)hydroquinone,SEPDEW01.mol,"[14, 1]",1,0.626210472
LAJVUP,1,"2,4-Difluorobenzaldehyde (pyrazin-2-ylcarbonyl)hydrazone",LAJVUP.mol,"[7, 2]",1,0.626219669
DEVJUM,1,"bis[5-(trinitromethyl)-1,3,4-oxadiazol-2-yl]methanone",DEVJUM.mol,"[12, 18]",1,0.626285929
MUJFOM,1,"bis(5-Amino-1-benzyl-1,2,3-triazole-4-carbonic acid hydrazide) 18-crown-6",MUJFOM.mol,"[11, 1]",1,0.626435501
FOVLIM,1,N'-(2-Methyl-3-phenylallylidene)nicotinohydrazide monohydrate,FOVLIM.mol,"[3, 0]",1,0.626522403
GOCJIR,1,"Oxonium (N,N'-bis(2-pyridylmethyl)malonic diamide) tetrafluoroborate",GOCJIR.mol,"[0, 21]",1,0.626945743
AHXGLP,1,"3-Amino-1,6-anhydro-3-deoxy-β-D-glucopyranose",AHXGLP.mol,"[8, 9]",1,0.626946589
