Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rmsd
HEBKEF,1,"3-(2-Hydroxybenzyl)-4-(4-hydroxybenzylideneamino)-1H-1,2,4-triazole-5-thione",HEBKEF.mol,"[4, 1]",1,0.68800714
WICLEZ,1,Oxazafurin hydrate,WICLEZ.mol,"[0, 0]",1,0.688019213
MEHPAR,1,1-(1H-Benzimidazol-2-yl)ethanone,MEHPAR.mol,"[0, 1]",1,0.688054537
FETYAH,1,"1,5-dibenzyl-6,7-dioxo-2-phenyl-5-azaspiro[2.4]heptane-1-carbaldehyde",FETYAH.mol,"[0, 3]",1,0.688111883
LIVWIY,1,"4,6',7'-Trihydroxy-2',5',5',8a'-tetramethyl-3',4',4a',5',6',7,7',8,8',8a'-decahydro-2'H-spiro[furo[2,3-e]isoindole-2,1'-naphthalen]-6(3H)-one hemihydrate",LIVWIY.mol,"[7, 4]",1,0.688126951
NATHOG,1,"5-Azido-3,3-dimethyl-2-oxa-1-thia-4,6-diazaindan 1,1-dioxide",NATHOG.mol,"[4, 7]",1,0.688186817
ULEQAF,1,Potassium 3-aminopyridine-2-carboxylic acid 3-aminopyridine-2-carboxylate,ULEQAF.mol,"[8, 12]",1,0.688187992
VINXEW,1,"5-(Glycylamino)-1-methyl-1H-(1,2,4)triazole-3-carboxylic acid trihydrate",VINXEW.mol,"[4, 0]",1,0.688208966
BUKNEA,1,"3,6,9,12,15,19-Hexaoxa-18-azabicyclo(15.2.1)icosa-1(20),17-diene-2,16-dione",BUKNEA.mol,"[0, 3]",1,0.688224264
YUZRAN,1,"(5R,10R)-5-Hydroxyabiη-8,11,13-triene-6,7-dione",YUZRAN.mol,"[2, 3]",1,0.688235989
ETCYTC,1,"3,N4-Ethenocytidine hydrochloride",ETCYTC.mol,"[17, 16]",1,0.688250548
MEBVIB,1,"6-hydroxy-3,3-dimethyl-3,4-dihydrocyclopenta[b]indole-1,2-dione monohydrate",MEBVIB.mol,"[3, 4]",1,0.688358871
MUNZOM,1,5-(Phenylacetyl)-1H-pyrazole-3-carbonitrile,MUNZOM.mol,"[0, 1]",1,0.688374077
RUTTAD,1,2-oxo-N'-phenyl-2H-chromene-3-carbohydrazide,RUTTAD.mol,"[3, 1]",1,0.688401295
CABZIR,1,"2-hydroxy-2-(nitromethyl)-1H-indene-1,3(2H)-dione",CABZIR.mol,"[17, 19]",1,0.688422604
HUVGOV,1,9-(4-Azido-5-(prop-2-yn-1-yl)tetrahydrofuran-2-yl)-9H-purin-6-amine,HUVGOV.mol,"[23, 24]",1,0.688424671
REBGEM,1,"(S)-(-)-2-(Hydroxymethyl)-6-((10-methoxy-5,8,13,13a-tetrahydro-6H-[1,3]dioxolo[4,5-g]isoquinolino[3,2-a]isoquinolin-9-yl)oxy)tetrahydro-2H-pyran-3,4,5-triol dihydrate",REBGEM.mol,"[21, 26]",1,0.688504906
HEVZAL,1,"2-Hydroxy-N-(5-nitro-1,3-thiazol-2-yl)benzamide",HEVZAL.mol,"[14, 10]",1,0.688536683
ARANOW,1,"3-Hydroxy-4-(hydroxyiminomethyl)-5-(hydroxymethyl)-1,2-dimethylpyridinium chloride monohydrate",ARANOW.mol,"[1, 2]",1,0.688564051
XIZXAI,1,2-{3-[2-(3-hydroxynaphthalene-2-carbonyl)hydrazinylidene]butan-2-ylidene}hydrazine-1-carbothioamide dimethyl sulfoxide solvate,XIZXAI.mol,"[6, 1]",1,0.688601281
WIGQAG01,1,"5,7-dihydroxy-2-(3-hydroxy-4,5-dimethoxyphenyl)-6-methoxy-4H-chromen-4-one",WIGQAG01.mol,"[1, 2]",1,0.688716477
ATUWAN,1,"cis-Perhydro-1,4-benzodioxin-2,3-dione",ATUWAN.mol,"[1, 2]",1,0.688722084
QOQFEJ,1,"2,3,8,10-Tetrahydroxy-6-methoxy-3-methyl-1,3,4,4a,9a,10-hexahydroanthracen-9(2H)-one",QOQFEJ.mol,"[39, 37]",1,0.688744833
ABANOI,1,"4-(bis(3-phenyl-1H-pyrazol-1-yl)methyl)benzene-1,2-diol",ABANOI.mol,"[23, 20]",1,0.688772264
TMSADS10,1,5'-Methylthio-adenosine,TMSADS10.mol,"[12, 17]",1,0.688780758
DEJWUN,1,"ethyl 5-(trifluoromethyl)-1,3-thiazole-4-carboxylate",DEJWUN.mol,"[4, 5]",1,0.68880765
ADLFUC,1,α-DL-Fucopyranose,ADLFUC.mol,"[6, 7]",1,0.688818491
JIJXOP,1,N-Carbonyl-2-deoxy-β-D-arabinopyranosylamine,JIJXOP.mol,"[10, 9]",1,0.688830014
WUPYAI,1,"N'',N'''-bis(1H-indol-3-ylmethylene)carbonohydrazide hemihydrate",WUPYAI.mol,"[17, 21]",1,0.688839754
UZILUM,1,"3,8,9-trihydroxy-3-methyl-3,4-dihydroanthracen-1(2H)-one",UZILUM.mol,"[2, 3]",1,0.688857488
SEBPIY01,1,"8-Ethyl-5,8-dihydro-5-oxo-2-(1-pyrrolidinyl)pyrido[2,3-d]pyrimidine-6-carboxylic acid",SEBPIY01.mol,"[2, 0]",1,0.688887773
YIJPIQ,1,N-(p-Nitrophenyl)-β-D-galactopyranosylamine,YIJPIQ.mol,"[0, 1]",1,0.688897118
WIPVUM,1,"4,4,9,9-Tetramethyloxacycloundecane-5,6,7,8-tetraone",WIPVUM.mol,"[1, 21]",1,0.68891003
PPIMTZ,1,"2,5-Diphenyl-1-(phenylimino)-1,2,5-thiadiazolidine-3,4-dione",PPIMTZ.mol,"[1, 2]",1,0.688910399
YILWIB,1,"bis[1,2,3]triazolo[1,5-a:5',1'-k][1,10]phenanthroline",YILWIB.mol,"[0, 3]",1,0.688975045
QAKBEK,1,"N-(1-(2,2-Dimethyl(1,3)dioxolan-4-yl)-2,2-difluoro-3,4-dihydroxybutyl)carbamic acid t-butyl ester",QAKBEK.mol,"[2, 3]",1,0.689043901
CUNSAF,1,3-Methyl-cytidinium chloride,CUNSAF.mol,"[1, 11]",1,0.689054113
DEVJUM,1,"bis[5-(trinitromethyl)-1,3,4-oxadiazol-2-yl]methanone",DEVJUM.mol,"[12, 18]",1,0.689054701
WUQKEA,1,"2-(1,2-dihydroxypropan-2-yl)-2,3-dihydronaphtho[1,2-b]furan-4,5-dione",WUQKEA.mol,"[0, 28]",1,0.689065833
CAYRUQ,1,"Hexamethylene-(R,S)-(+-)-bis(3,3,3-trifluorolactate)",CAYRUQ.mol,"[3, 4]",1,0.689088575
EMOJAT,1,1-carboxy-2-sulfanylethanaminium 2-azaniumyl-3-sulfanylpropanoate bromide,EMOJAT.mol,"[1, 0]",1,0.689100891
ZEQWOJ,1,"(Z)-2-(1-amino-6,6-dimethyl-8-oxo-5,6,7,8-tetrahydro-2,7-naphthyridin-3-yl)-3,5-dimethylhexa-2,4-dienenitrile ethanol solvate",ZEQWOJ.mol,"[0, 2]",1,0.689154717
NEFQOG,1,"bis(2-(5,6-Dihydro[1,3]dithiolo[4,5-b][1,4]dithiin-2-ylidene)-1,3-benzodithiole-5,6-diol) chloride",NEFQOG.mol,"[7, 6]",1,0.689234134
XUHDIQ,1,"anthra[1,2-d][1,2,3]triazine-4,7,12(3H)-trione monohydrate",XUHDIQ.mol,"[3, 1]",1,0.68924611
HUGWEO,1,"1-(4-methylbenzene-1-sulfonyl)-3-propyl-2,3-dihydro-1H-indole-2,3-diol chloroform solvate",HUGWEO.mol,"[40, 42]",1,0.689421108
EVEMAU,1,(E)-N'-[(2-Hydroxynaphthalen-1-yl)methylidene]nicotinohydrazide,EVEMAU.mol,"[3, 2]",1,0.689503704
EFIGOQ,1,"3,5-Dihydroxy-7-methoxy flavanol",EFIGOQ.mol,"[1, 2]",1,0.689532723
OXUDUI,1,2-Phenyl-N'-[(1E)-phenylmethylidene]quinoline-4-carbohydrazide,OXUDUI.mol,"[4, 0]",1,0.689556721
VELZOB,1,"1-((Benzoylamidino)methylene)-1,2,3,4-tetrahydro-6,7-diethoxyisoquinoline",VELZOB.mol,"[15, 12]",1,0.689579141
MIHLOE,1,"4,5-Dihydroxy-7-oxa-bicyclo(4.1.0)hept-2-ene-3-carboxylic acid methyl ester",MIHLOE.mol,"[2, 6]",1,0.689628492
APAKUZ,1,"1,4-dihydroxy-2,3-dinitro-9,10-anthraquinone",APAKUZ.mol,"[22, 21]",1,0.689642592
AWULEK,1,4-(Dimethylamino)-N'-(2-methoxybenzylidene)benzohydrazide,AWULEK.mol,"[2, 1]",1,0.689693
IBEDOL,1,2-(2-hydroxy-5-methylbenzylidene)-N-methylhydrazinecarbothioamide,IBEDOL.mol,"[2, 1]",1,0.689747481
EYOCOK,1,"Tetraphenylphosphonium 2,6-dicarboxyphenolate",EYOCOK.mol,"[3, 5]",1,0.689820785
ETANAQ,1,"methyl 5-(2-methoxybenzoyl)-1-methyl-2-oxo-1,2-dihydropyridine-3-carboxylate",ETANAQ.mol,"[29, 30]",1,0.689826325
POMXOF,1,"N2,N2'-bis(2-Hydroxybenzylidene)-2,2'-bipyridyl-3,3'-dicarbohydrazide",POMXOF.mol,"[6, 2]",1,0.689996828
NUPSUO,1,"2-(hydroxymethyl)tetrahydro-2H-pyran-2,3,4,5-tetrol",NUPSUO.mol,"[0, 1]",1,0.690025163
UYOQOQ,1,"(S)-5-azido-6-(2,4,6-trifluorophenyl)-N-(1,1,1-trifluoropropan-2-yl)-[1,2,4]triazolo[1,5-a]pyrimidin-7-amine",UYOQOQ.mol,"[24, 26]",1,0.690058772
EFAWOZ,1,Methyl 4-(benzyloxy)-2-hydroxybenzoate,EFAWOZ.mol,"[1, 3]",1,0.690079611
VESJIN,1,"21,22-seco-Cruentaren A",VESJIN.mol,"[30, 29]",1,0.690098556
OPOGAD,1,"2',4'-difluoro-4-hydroxybiphenyl-3-carboxylic acid 1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione",OPOGAD.mol,"[2, 4]",1,0.690148867
COPFOE01,1,"methyl 5-(trifluoromethyl)-4,5-dihydro-1H-pyrazole-3-carboxylate",COPFOE01.mol,"[5, 3]",1,0.69021413
ZUWGAC,1,3-(2-hydroxy-5-methylbenzoyl)-5-methylbenzaldehyde,ZUWGAC.mol,"[1, 11]",1,0.690235632
TNEVAC,1,"Trinervi-2β,3α,9α-triol 9-O-acetate",TNEVAC.mol,"[20, 21]",1,0.690270995
YIVMUO,1,2-[({[4-(morpholin-4-yl)phenyl]methylidene}hydrazinylidene)methyl]phenol,YIVMUO.mol,"[4, 1]",1,0.690319001
XEXFIP,1,"1,4,10,13-Tetraoxa-7,16-diazacyclo-octadecane bis(2,5-pyridinedicarboxylic acid) dihydrate",XEXFIP.mol,"[0, 7]",1,0.690326838
NECCEG,1,"di-t-butyl 1-(1-benzyl-3-ethyl-4,5-dioxopyrrolidin-3-yl)hydrazine-1,2-dicarboxylate",NECCEG.mol,"[1, 0]",1,0.690406996
HUFYIT,1,methyl 6-fluoro-8-methoxyquinazoline-2-carboxylate,HUFYIT.mol,"[20, 24]",1,0.690435316
AWENIB02,1,phenyl 2-hydroxy-5-nitrobenzoate,AWENIB02.mol,"[6, 3]",1,0.690442818
KUMMIO,1,"5,5-Dihydroxy-1,6-dimethyl-3-phenyl-1,2,3,4,5,6-hexahydropyrimidine-2,4-dione",KUMMIO.mol,"[4, 2]",1,0.690446563
JUMXAT,1,"(R)-3-(3,4-Dimethylphenoxy)propane-1,2-diol",JUMXAT.mol,"[27, 17]",1,0.690455779
SUXJAX,1,"(2S,1'R)-2-(1'-Hydroxy-1'-(pentafluorophenyl)methyl)cyclohexanone",SUXJAX.mol,"[0, 1]",1,0.690582478
VURMIF,1,"1-(3,4-Dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)-5-(phenylethynyl)-1H-1,2,4-triazole-3-carboxamide monohydrate",VURMIF.mol,"[13, 33]",1,0.690675513
VENXIV,1,Glycyl-glycyl-sarcosine,VENXIV.mol,"[7, 4]",1,0.690717862
EZIVUG,1,"1,6,11-trihydroxy-8a,9-dihydro-7H-benzo[4,5]cyclohepta[1,2,3-gh]benzo[no]pleiadene-7,10,17(8H,8bH)-trione",EZIVUG.mol,"[44, 45]",1,0.690781844
FABFIX,1,"1,6-Hexanediammonium bis(3-(2-amino-1,6-dihydro-6-oxo-9-purinyl)propionate) tetrahydrate",FABFIX.mol,"[8, 7]",1,0.690815117
OLUPES01,1,"2-(benzylamino)naphtho[2,3-d][1,3]thiazole-4,9-dione",OLUPES01.mol,"[5, 2]",1,0.690830299
KUMZUP,1,"1,2-diphenyl-3-(quinolin-2-yl)butan-2-ol",KUMZUP.mol,"[2, 0]",1,0.690854212
KABBAS,1,4-(Dimethylamino)-N'-(pyridin-3-ylmethylene)benzohydrazide,KABBAS.mol,"[1, 4]",1,0.69088489
LATFOD,1,4-Pyridylcarboxaldehyde isonicotinoylhydrazone suberic acid monohydrate,LATFOD.mol,"[26, 13]",1,0.690947665
TAPKON,1,"dimethyl 4-{4-[(4-methoxyphenyl)diazenyl]phenyl}pyridine-2,6-dicarboxylate",TAPKON.mol,"[43, 47]",1,0.690975979
NAGVEZ,1,"6-fluoro-1H-indole-2,3-dione",NAGVEZ.mol,"[2, 1]",1,0.690984913
IBASEM,1,"6,13-dihydroxy-5-(hydroxymethyl)-5,9-dimethyl-15,20-dioxa-19-thiapentacyclo[10.5.3.01,10.04,9.013,17]icosan-14-one 19,19-dioxide",IBASEM.mol,"[1, 8]",1,0.690997154
OKIZEP,1,"bis(4-(3-carboxy-6-fluoro-1-(4-fluorophenyl)-4-oxo-1,4-dihydroquinolin-7-yl)piperazin-1-ium) terephthalate",OKIZEP.mol,"[1, 16]",1,0.691046746
HONLON,1,"3,10-Dimethyl-2,4-dioxo-2,3,4,10-tetrahydrobenzo[g]pteridine-7-carbonitrile",HONLON.mol,"[27, 22]",1,0.691067003
CEBXEO,1,(R*)-3-hydroxy-3-((S*)-hydroxy(phenyl)methyl)-2-(4-methoxyphenyl)isoindolin-1-one,CEBXEO.mol,"[23, 19]",1,0.691074668
TUDSUJ,1,"methyl 4,8-dihydroxy-3-methoxy-6-methyl-9-oxo-2,3,4,9-tetrahydro-4aH-xanthene-4a-carboxylate",TUDSUJ.mol,"[2, 0]",1,0.691080758
HCITEN10,1,"Ethylenediammonium (2S,3R)-2-hydroxycitrate monohydrate",HCITEN10.mol,"[1, 7]",1,0.691101754
BECGUL01,1,"6-(Hydroxymethyl)tetrahydro-2H-pyran-2,4,5-triol",BECGUL01.mol,"[4, 2]",1,0.691169465
BALXET,1,"1-(2,6-Diisopropylphenyl)-3-(1-(6-fluoro-1,3-benzothiazol-2-yl)ethyl)imidazolidine-2,4,5-trione",BALXET.mol,"[1, 2]",1,0.691202939
HIDLUE,1,N'-(bis(pyridin-2-yl)methylidene)acetohydrazide,HIDLUE.mol,"[16, 6]",1,0.691212652
QEDMUJ,1,"(E)-N'-(3,4-Dimethoxybenzylidene)-4-methoxybenzohydrazide",QEDMUJ.mol,"[4, 2]",1,0.691237612
BANTAM,1,2-Cyclopentyl-2-hydroxy-2-phenylacetic acid,BANTAM.mol,"[0, 2]",1,0.691249352
TAPZEQ,1,"5-(Biphenyl-4-yl)-2-(2-(1-methylethylidene)hydrazino)-1,3,4-thiadiazol-3-ium chloride methanol solvate",TAPZEQ.mol,"[26, 3]",1,0.691251879
AZOZUL,1,"(4,6-Diamino-1,3-phenylene)bis(phenylmethanone)",AZOZUL.mol,"[3, 0]",1,0.691319405
SAZFOQ,1,"Ethyl 4'-hydroxy-1-methyl-2-oxo-1,2,4',5'-tetrahydrospiro[indole-3,3'-thiophene]-2'-carboxylate",SAZFOQ.mol,"[32, 33]",1,0.691341707
WOTZEN,1,"(E)-N'-((1,6-dihydropyren-1-yl)methylene)isonicotinohydrazide methanol solvate",WOTZEN.mol,"[4, 0]",1,0.691345129
ULAZUC,1,"N,N-Diphenyl-2-hydroxybenzamide",ULAZUC.mol,"[36, 34]",1,0.691411507
ITAJEU,1,"7-ethyl 2,3-dimethyl 6,8-dimethyl-9-oxo-4H,9H-pyrazolo[1,5-a]pyrrolo[1,2-d]pyrazine-2,3,7-tricarboxylate",ITAJEU.mol,"[2, 3]",1,0.69145413
FOGDOW,1,"methyl 5-methyl-1-(1H-pyrazol-3-yl)-1H-1,2,3-triazole-4-carboxylate",FOGDOW.mol,"[2, 6]",1,0.691456371
MUBNAZ,1,hydrogen bis(3-(carboxymethyl)imidazolylacetate) triiodide,MUBNAZ.mol,"[0, 22]",1,0.69153302
MICDOS,1,"5,7-Dihydroxy-2',3',4'-trimethoxyisoflavanone monohydrate",MICDOS.mol,"[1, 2]",1,0.691545504
BIXSAD,1,Palmarumycin CP2,BIXSAD.mol,"[2, 3]",1,0.691561101
VABVAV,1,threo-D-(+)-Hydrobenzoin,VABVAV.mol,"[0, 1]",1,0.691574316
HOYFIN,1,"5-methylcyclohex-5-ene-1,2,3,4-tetrol",HOYFIN.mol,"[0, 6]",1,0.69161838
DESTER,1,Demethyl-sterigmatocystin,DESTER.mol,"[18, 19]",1,0.691635264
JEHYEB,1,Tetraphyllin B,JEHYEB.mol,"[5, 7]",1,0.691743164
GOCJUG,1,"6,8-dihydroxy-4,5-dimethyl-3-methylidene-3,4-dihydro-1H-2-benzopyran-1-one",GOCJUG.mol,"[2, 5]",1,0.691846462
BUHGOC,1,3-(4-(dimethylamino)phenyl)-1-(2-hydroxy-4-methoxyphenyl)prop-2-en-1-one,BUHGOC.mol,"[39, 37]",1,0.691857289
CAZXAF,1,"N-(1-acetyl-5-oxo-1,5-dihydro-4H-1,2,4-triazol-4-yl)acetamide",CAZXAF.mol,"[4, 1]",1,0.691906012
PUWSAD,1,N-((4-O-α-D-Glucopyranosyl)-β-D-glucopyranosyl)acetamide dihydrate,PUWSAD.mol,"[20, 21]",1,0.691917948
XUFWUR,1,"(1R*,5R*,6S*,9R*)-5-Hydroxy-12-oxatricyclo[7.2.1.01,6]dodec-10-en-7-one",XUFWUR.mol,"[1, 0]",1,0.691927843
RUCCOJ,1,"3-Benzyl-4a,5,6-trihydroxy-5-phenyl-2,3,5,6-tetrahydro-1H-pyrazino[1,2-a]quinoline-1,4(4aH)-dione",RUCCOJ.mol,"[0, 6]",1,0.691943901
SOQLOB,1,"Sodium 7-nitro[1,2,4]triazolo[5,1-d][1,2,3,5]tetrazin-4-olate 2-oxide trihydrate",SOQLOB.mol,"[8, 0]",1,0.691951199
VUWXUG,1,Ammonium oxalohydroxamate,VUWXUG.mol,"[3, 2]",1,0.692002006
QEXMOW,1,"2'-(1,3-Benzodioxol-5-ylmethylene)furan-2-carbohydrazide",QEXMOW.mol,"[6, 0]",1,0.692011546
POBWUB,1,"2-(3,4,5-trihydroxyoxan-2-yl)hydrazine-1-carbothioamide monohydrate",POBWUB.mol,"[12, 11]",1,0.692017469
IWAJEX,1,"3-([1,2,4]triazolo[4,3-a]quinoxalin-1-yl)benzene-1,2-diol",IWAJEX.mol,"[0, 1]",1,0.692067037
YONGUF01,1,N'-(1-(2-naphthyl)ethylidene)benzohydrazide,YONGUF01.mol,"[0, 34]",1,0.69209861
KAXTUZ,1,"1-Methyl-5,8-dihydroxynaphtho(2,3-c)furan-4,9-dione",KAXTUZ.mol,"[1, 2]",1,0.692176009
SIJWOA,1,"(3aR*,4R*,8S*,8aR*)-4-hydroxy-9-methoxy-2-methyl-3a,4,8,8a-tetrahydro-4,8-ethanocyclohepta[c]pyrrole-1,3,5(2H)-trione",SIJWOA.mol,"[11, 7]",1,0.692180184
PAVDOH,1,(E)-4-Methyl-N'-(3-nitrobenzylidene)benzohydrazide,PAVDOH.mol,"[1, 5]",1,0.692187043
KULWIY,1,"4,5,6-Trimethoxy-1H-indole-2,3-dione",KULWIY.mol,"[1, 0]",1,0.692229383
WABPAT,1,"1-Butylidene-3-(4-fluorophenyl)-3,4-dihydroxy-3,4-dihydronaphthalen-2(1H)-one",WABPAT.mol,"[39, 38]",1,0.692256551
EHUKIC,1,2-(1H-Imidazol-2-yl)pyridine,EHUKIC.mol,"[10, 0]",1,0.692270038
LOJJAW,1,"2-Amino-1H-benzoimidazol-3-ium 4,4,4-trifluoro-1,3-dioxo-1-phenylbutan-2-ide",LOJJAW.mol,"[3, 4]",1,0.692294041
LONTOY,1,"bis(Hydroxylammonium) 5,5'-azotetrazolate dihydrate",LONTOY.mol,"[9, 0]",1,0.692381817
HUKTOY,1,2-(2-(4-(trifluoromethyl)phenyl)vinyl)quinolin-8-ol,HUKTOY.mol,"[2, 1]",1,0.692395647
COBGUX,1,"N4,N5,2,7-tetra-t-butylpyrene-4,5,9,10-tetramine",COBGUX.mol,"[20, 27]",1,0.692403751
EHIXUQ,1,Benzyl 2-(2-hydroxy-3-methoxybenzylidene)hydrazinecarbodithioate,EHIXUQ.mol,"[7, 2]",1,0.692408865
CUWFOS,1,1-hydroxynaphthalene-2-carboxylic acid 2-[(pyridine-3-carbonyl)amino]ethyl nitrate,CUWFOS.mol,"[1, 0]",1,0.692421374
MOHVUB,1,"Methyl 3,4-dimethyl-6-(thien-2-yl)salicylate",MOHVUB.mol,"[1, 2]",1,0.69245343
DECTAG,1,"(1α,5α,6α,7β,8α,9α)-2,7-bis(Acetylamino)-3-acetylimino-2,4-diazabicyclo(3.3.1)nonane-6,8,9-triol triacetate",DECTAG.mol,"[25, 20]",1,0.692462487
NICNOE,1,"6'-Ethyl-4,5'-dihydroxy-2',7'-dimethoxy-3,4-dihydro-4'H,5H-spiro[furan-2,1'-naphthalene]-4',5-dione",NICNOE.mol,"[38, 39]",1,0.692487528
XUBVAS,1,(E)-N'-(4-Nitrobenzylidene)-2-(8-quinolyloxy)acetohydrazide methanol solvate,XUBVAS.mol,"[7, 1]",1,0.692490886
QOLKUA,1,"1-[2-fluoro-4,5-dihydroxy-3-(hydroxymethyl)cyclopentyl]pyrimidine-2,4(1H,3H)-dione",QOLKUA.mol,"[2, 4]",1,0.692588245
EKELIP,1,"ethyl 2-amino-5-(2,5-dimethoxyphenyl)-1,3-thiazole-4-carboxylate",EKELIP.mol,"[5, 28]",1,0.692622975
LEFTEY,1,"3-({[(2-hydroxynaphthalen-1-yl)methylidene]hydrazinylidene}methyl)benzene-1,2-diol",LEFTEY.mol,"[5, 1]",1,0.692630274
VEZKOD,1,"N',N''-(butane-2,3-diylidene)bis(pyridine-2-carbohydrazide)",VEZKOD.mol,"[1, 2]",1,0.692661212
BUNXUF,1,1-(1H-benzimidazol-2-yl)-9H-β-carboline acetone solvate,BUNXUF.mol,"[3, 1]",1,0.692662914
OCHROB,1,Ochrobirine methanol solvate,OCHROB.mol,"[12, 4]",1,0.692686265
COXGAX,1,2-Amino-8-hydroxy-quinoline,COXGAX.mol,"[2, 0]",1,0.692696956
EMEVAV,1,"4,5-Dioxo-4,5-dihydronaphtho[1,2-d][1,2,3]dithiazol-2-ium chloride",EMEVAV.mol,"[5, 18]",1,0.692742077
AKOTOL,1,"5-Hydroxy-1,3,7,7-tetramethyl-7,8-dihydro-1H-cyclopenta[5,6]pyrido[2,3-d]pyrimidine-2,4(3H,6H)-dione",AKOTOL.mol,"[1, 2]",1,0.692757941
DUPFEA,1,"4,7-Phenanthrolinium perchlorate 5-methyl-1,2,4-triazolo[1,5-a]pyrimidin-7(4H)-one dihydrate",DUPFEA.mol,"[0, 15]",1,0.692826016
POJBAT,1,"1-(5-Acetyl-2,4-dihydroxyphenyl)-3-(2-furyl)prop-2-en-1-one",POJBAT.mol,"[13, 10]",1,0.692836503
VOSDUC,1,(N'-Furfurylidene)benzhydrazide,VOSDUC.mol,"[3, 0]",1,0.692903675
MANRAX,1,"methyl 4-hydroxy-8-methoxy-3,3a,4,5,6,10b-hexahydro-2H-benzo[6,7]cyclohepta[1,2-b]furan-4-carboxylate",MANRAX.mol,"[2, 1]",1,0.692929553
JEDZAT,1,"4,20-Dioxapentacyclo(11.5.2.02,11.05,10.013.18)icosane-3,19-dione",JEDZAT.mol,"[3, 0]",1,0.692957177
HECPAJ02,1,"methyl (4,6-diamino-2-{1-[(2-fluorophenyl)methyl]-1H-pyrazolo[3,4-b]pyridin-3-yl}pyrimidin-5-yl)methylcarbamate",HECPAJ02.mol,"[5, 6]",1,0.692971385
LOHPAA,1,"3,4,5-Trimethoxybenzohydrazidium chloride",LOHPAA.mol,"[3, 5]",1,0.692998208
HAVCAL,1,"6,7,18,21-tetrahydroxy-16-methoxy-11,21-dimethyl-10,20-dioxapentacyclo[10.7.2.02,11.03,8.013,19]henicosa-3,5,7,13,15,18-hexaen-17-one hydrate",HAVCAL.mol,"[9, 2]",1,0.693023945
HUKNIL01,1,2-{[(1H-tetrazol-5-yl)imino]methyl}phenol,HUKNIL01.mol,"[3, 0]",1,0.693096277
EKOQAZ,1,myricetin caffeine,EKOQAZ.mol,"[13, 16]",1,0.69311837
HUTDUX,1,"Methyl 3-((4-methoxyphenyl)diazenyl)-2-methyl-7-oxo-7H-pyrazolo[5,1-b][1,3]thiazine-5-carboxylate",HUTDUX.mol,"[2, 12]",1,0.693118936
SUCQAL,1,"(+-)-6-hydroxy-5-(hydroxymethyl)-1,4-dihydrospiro[1,4-ethanonaphthalene-9,2'-oxiran]-10-one",SUCQAL.mol,"[2, 4]",1,0.69317906
HEWMAZ,1,4-Butyl-3-hydroxybiphenyl-2-carboxylic acid,HEWMAZ.mol,"[3, 0]",1,0.693180517
YIJFED,1,"(5Z)-5-(4-Dimethylaminobenzylidene)-(1,3)thiazolo(3,2-b)(1,2,4)triazol-6(5H)-one",YIJFED.mol,"[4, 30]",1,0.693192454
CIZYAL,1,Dimethyl 9-thioxanthenylidene-malonate,CIZYAL.mol,"[16, 20]",1,0.693206549
KATXEI01,1,N-(Diphenylmethylene)glycine ethyl ester,KATXEI01.mol,"[2, 0]",1,0.693243684
GILNUN,1,"diethyl 3-amino-4-cyano-8-oxo-6-phenyl-5,6,7,8-tetrahydronaphthalene-1,2-dicarboxylate",GILNUN.mol,"[1, 5]",1,0.693287544
WIKRAL,1,ethyl 1H-tetrazol-5-ylacetate,WIKRAL.mol,"[18, 13]",1,0.693335183
MOQHOQ,1,"8-(Benzyloxy)imidazo[1,2-a]pyridine-2-carboxamide",MOQHOQ.mol,"[2, 4]",1,0.693355857
KAQCAJ,1,"2,2'-(hydrazine-1,2-diylidenedimethylylidene)dipyridine",KAQCAJ.mol,"[13, 18]",1,0.693374179
MARJAT,1,"4,11-diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione N,N-dimethylformamide solvate",MARJAT.mol,"[5, 4]",1,0.693416902
XEGVUA,1,"(-)-2L-(2,3,4,6,5)-2,3,4,5,6-Pentahydroxycyclohexanone",XEGVUA.mol,"[0, 5]",1,0.693430447
TOMFAF,1,"2-(dodecylcarbamoyl)-2,4-dihydro-3H-1,2,4-triazol-3-iminium nitrate",TOMFAF.mol,"[1, 2]",1,0.69345608
PYRZOM01,1,4-Hydroxy-3-β-D-ribofuranosylpyrazole-5-carboxamide monohydrate,PYRZOM01.mol,"[20, 13]",1,0.693465203
PEDBAD,1,"5-(Trifluoromethoxy)-1H-indole-2,3-dione",PEDBAD.mol,"[0, 5]",1,0.693503303
VENTLG,1,"(1R,3S)-7,10-Dihydroxy-1,3,8-trimethyl-3,4,6,9-tetrahydro-1H-naphtho(2,3-c)pyran-6,9-dione",VENTLG.mol,"[13, 9]",1,0.693523281
VANCIY,1,Amino(5-amino-1-(4-methoxyphenyl)-1H-imidazol-4-yl)methaniminium acetate,VANCIY.mol,"[1, 2]",1,0.693530031
CAKMUZ,1,N'-(3-amino-4-(phenylsulfanyl)-1H-isoindol-1-ylidene)pyridine-2-carbohydrazide,CAKMUZ.mol,"[4, 1]",1,0.69353886
