Index,Reactant 1,Reactant 2,Product,Product MW,Procedure,Yield (%),Steps,Reagent(s),Ligand(s),Catalyst(s),Solvent(s),Time (h),Temperature (°C),All Reagents,All Catalysts,Reference Type,Reference
45,"3,3,4,4-tetramethyl-3,4-dihydrodibenzo[b,ij]imidazo[2,1,5-de]quinolizin-10-ol","3'-bromo-5'-chloro-2,4,6-triisopropyl-1,1'-biphenyl","10-((5-chloro-2',4',6'-triisopropyl-[1,1'-biphenyl]-3-yl)oxy)-3,3,4,4-tetramethyl-3,4-dihydrodibenzo[b,ij]imidazo[2,1,5-de]quinolizine",629.285,"A mixture of 3,3,4,4-tetramethyl-3,4-dihydrodibenzo[b,ij]imidazo[2,1,5-de]quinolizin-10-ol (1.245 g, 3.94 mmol), 3'-bromo-5'-chloro-2,4,6-triisopropyl-1,1'-biphenyl (1.55 g, 3.94 mmol), copper(I) iodide (0.150 g, 0.787 mmol), picolinic acid (0.194 g, 1.574 mmol), and potassium phosphate (1.671 g, 7.87 mmol) was vacuumed and back-filled with nitrogen several times. DMSO (16 ml) was added to the reaction mixture and heated at 140° C. for 18 h. The reaction mixture was cooled down and DI water (30 mL) was added. The resulting solid was collected by filtration and dissolved in DCM and dried with MgSO4, then chromatographed on silica (DCM/EA=40/1) (1.25 g, 51percent).",51,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,18,140,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Universal Display Corporation CHEN, Hsiao-Fan, 2018, US2018/282357"
31,2-Hydroxybenzophenone,1-Bromo-2-iodobenzene,(2-(2-bromophenoxy)phenyl)(phenyl)methanone,353.215,None,51,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,110,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Tsvelikhovsky, Dmitry Buchwald, Stephen L., 2011, J. Am. Chem. Soc., 133, 36, 2011, 14228 - 14231, 10.1021/ja206229y"
8,"2,6-Dibromopyridine",4-hydroxybenzotrifluoride,2-bromo-6-[4-(trifluoromethyl)phenoxy]pyridine,318.093,None,51,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Itai, Yuhei Nishii, Yuji Stachelek, Patrycja Data, Przemyslaw Takeda, Youhei Minakata, Satoshi Miura, Masahiro, 2018, J. Org. Chem., 83, 17, 2018, 10289 - 10302, 10.1021/acs.joc.8b01451"
38,2-monochlorophenol,2-(3-iodophenoxy)ethyl tetrahydro-2H-pyran-2-yl ether,3-(2-chlorophenoxy)phenoxyethyl tetrahydro-2H-pyran-2-ylether,348.826,None,51,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,None,None,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Chao, María N. Matiuzzi, Carolina Exeni Storey, Melissa Li, Catherine Szajnman, Sergio H. Docampo, Roberto Moreno, Silvia N. J. Rodriguez, Juan B., 2015, ChemMedChem, 10, 6, 2015, 1094 - 1108, 10.1002/cmdc.201500100"
18,Mesitol,4-((5-bromo-2-nitropyridin-3-yl)amino)benzonitrile,"2-nitro-3-(4-cyanophenyl)amino-5-(2,4,6-trimethylphenoxy)pyridine",374.399,"General procedure: To a solution of different  substituted phenols (1.03mmol), 2-picolinic acid (0.0231g, 0.19mmol), CuI  (0.0179g, 0.094mmol) and K3PO4 (0.4g, 1.9mmol) in DMSO (2mL),  intermediate 4 (0.3g, 0.94mmol) were  added. The reaction flask was evacuated and backfilled with nitrogen for three  times, and the resulting mixture was stirred at 90°C for 24h. Water (20mL)  was added, the precipitate was collected by filtration and dried under reduced  pressure. The precipitate was purified by silica gel column chromatography to  provide the title products 5a1-10.",51.2,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Liu, Zhaoqiang Tian, Ye Liu, Jinghan Huang, Boshi Kang, Dongwei De Clercq, Erik Daelemans, Dirk Pannecouque, Christophe Zhan, Peng Liu, Xinyong, 2017, Eur. J. Med. Chem., 140, 2017, 383 - 391, 10.1016/j.ejmech.2017.07.012"
37,"pyrazolo[1,5-f]phenanthridin-10-ol",C21H21BrN2,"N-(4-(tert-butyl)phenyl)-N-(3-(pyrazolo[1,5-f]phenanthridin-10-yloxy)phenyl)pyridin-2-amine",534.66,"General procedure: Dry DMF (15 mL) was added to a mixture of pyrazolo[1,5-f]phenanthridin-10-ol (900 mg, 3.85 mmol), 2-(3-bromophenoxy)pyridine (1.44 g, 5.78 mmol), K3PO4 (1.63 g, 7.68 mmol), CuI(110 mg, 0.58 mmol) and picolinic acid (142 mg, 0.077 mmol) in a30 mL microwave tube under glovebox. Then the resulting solutionwas heated at 100 °C for 40 h. After the reaction solution cooling toroom temperature, the reaction mixture was poured into aqueousEDTA disodium solution (200 mL). The aqueous phase wasextracted with dichloromethane (3 100 mL), and the combinedorganic layer was dried over MgSO4. The crude product was purifiedby column chromatography using petroleum ether/EtOAc (4/1,v/v) to afford the final product as a white powder (1.0 g, 65%).",52,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,"N,N-dimethyl-formamide",40,None,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Zhao, Danli Tang, Xun Liu, Xiang-Yang Fan, Jian Liao, Liang-Sheng, 2017, Org. Electron, 50, 2017, 473 - 479, 10.1016/j.orgel.2017.07.002"
18,m-iodonitrobenzene,4-hydroxyphenoxyethyl tetrahydro-2H-pyran-2-yl ether,4-(3-nitrophenoxy)phenoxyethyl tetrahydro-2H-pyran-2-yl ether,359.379,"A mixture of compound   9 (960mg, 4.0mmol),   1-iodo-3-nitrobencene (836mg, 3.4mmol),   copper(I) iodide (31.9mg, 0.17mmol),   2-picolinic acid, (41.3mg, 0.33mmol), and   potassium phosphate tribasic (1.425g, 6.7mmol) under anhydrous conditions was evacuated and back-filled with argon. This sequence was repeated twice. Then,   dimethyl sulfoxide was added (15.0mL) and the reaction mixture was stirred vigorously at 80°C for 24h. The mixture was cooled to room temperature and partitioned between ethyl acetate (20mL) and water (20mL). The aqueous layer was extracted with ethyl acetate (2×20mL). The combined organic phases were washed with brine (5×50mL), dried (MgSO4), and the solvent was evaporated. The product was purified by column chromatography (silica gel) employing hexane–EtOAc (19:1) as eluent to afford 635mg (52percent yield) of pure compound   10 as a colorless oil: Rf 0.39 (hexane–EtOAc 7:3) 1H NMR (500.13MHz, CDCl3) δ 1.52–1.68 (m, 4H, H-4′″, H-5′″), 1.73–1.79 (m, 1H, H-3′″a), 1.82–1.87 (m, 1H, H-3′″b), 3.55 (m, 1H, H-6′″a), 3.84 (ddd, J=11.0, 6.5, 4.2Hz, 1H, H-6′″b), 3.91 (ddd, J=11.3, 8.2, 3.1Hz, 1H, H-1a), 4.08 (m, 1H, H-1b), 4.18 (m, 2H, H-2), 4.73 (t, J=3.5Hz, 1H, H-2′″), 6.97 (d, J=9.4Hz, 2H, H-2′), 7.01 (d, J=9.4Hz, 2H, H-3′), 7.27 (ddd, J=8.3, 2.5, 0.9Hz, 1H, H-5″), 7.46 (t, J=8.2Hz, 1H, H-6″), 7.71 (t, J=2.3Hz, 1H, H-2″), 7.88 (ddd, J=8.2, 2.2, 0.9Hz, 1H, H-4″) 13C NMR (125.77MHz, CDCl3) δ 19.4 (C-4′″), 25.4 (C-5′″), 30.5 (C-3′″), 62.2 (C-6′″), 65.8 (C-1), 67.9 (C-2), 99.0 (C-2′″), 111.7 (C-2″), 116.2 (C-2′), 117.0 (C-4″), 121.4 (C-3′), 123.2 (C-6″), 130.2 (C-5″), 148.3 (C-3″), 150.2 (C-4′), 156.2 (C-1′), 159.6 (C-1″). HRMS (ESI) calcd for C19H21O6NNa [M+Na]+ 382.1267 found 382.1274.",52,2,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,80,2-Picolinic acid | potassium phosphate | copper(I) iodide | dimethyl sulfoxide,None,Article,"Elicio, Pablo D. Chao, María N. Galizzi, Melina Li, Catherine Szajnman, Sergio H. Docampo, Roberto Moreno, Silvia N.J. Rodriguez, Juan B., 2013, Eur. J. Med. Chem., 69, 2013, 480 - 489, 10.1016/j.ejmech.2013.09.009"
45,"1-(3'-bromophenyl)-3,5-dimethyl-1H-pyrazole","9,9-dimethyl-10-(pyridin-2-yl)-9,10-dihydroacridin-3-ol","3-(3-(3,5-dimethyl-1H-pyrazol-1-yl)phenoxy)-9,9-dimethyl-10-(pyridin-2-yl)-9,10-dihydroacridine",472.59,"To a solution of Fg-1 (302 mg, 1 mmol) in DMSO (5 mL) were added 1-(3-bromophenyl)-3,5-dimethyl-1H-pyrazole (301 mg, 1.2 mmol), CuI (19 mg, 0.1 mmol), 2-picolinic acid (25 mg, 0.2 mmol), and K3PO4 (318 mg, 1.5 mmol) under the protection of N2. The mixture was heated to 100° C. and maintained at this temperature for 2 days. The reaction was cooled to room temperature and 20 mL was then added. The mixture was extracted with ethyl acetate and dried with anhydrous Na2SO4.Further purification byflash column chromatography on silica gel (hexane/ethylacetate) gave the NON ligand (246 mg, 52percent yield).",52,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,48,None,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Arizona Board of Regents on behalf of Arizona State University Li, Jian Li, Guijie Zhu, Zhi-Qiang, 2018, 296, US9941479"
23,4-bromopyridin,para-tert-butylphenol,4-(4-tert-butylphenoxy)pyridine,227.306,None,53,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Kinuta, Hirotaka Tobisu, Mamoru Chatani, Naoto, 2015, J. Am. Chem. Soc., 137, 4, 2015, 1593 - 1600, 10.1021/ja511622e"
41,2-fluorophenol,2-(3-iodophenoxy)ethyl tetrahydro-2H-pyran-2-yl ether,3-(2-fluorophenoxy)phenoxyethyl tetrahydro-2H-pyran-2-yl ether,332.372,None,53,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,96,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Chao, María N. Li, Catherine Storey, Melissa Falcone, Bruno N. Szajnman, Sergio H. Bonesi, Sergio M. Docampo, Roberto Moreno, Silvia N. J. Rodriguez, Juan B., 2016, ChemMedChem, 11, 24, 2016, 2690 - 2702, 10.1002/cmdc.201600505"
44,"3,3,4,4-tetramethyl-2-phenyl-3,4-dihydrodibenzo[b,ij]imidazo[2,1,5-de]quinolizin-10-ol","4-(3-bromophenyl)-1-(2,6-diisopropylphenyl)-1H-imidazole","10-(3-(1-(2,6-diisopropylphenyl)-1H-imidazol-4-yl)phenoxy)-3,3,4,4-tetramethyl-2-phenyl-3,4-dihydrodibenzo[b,ij]imidazo[2,1,5-de]quinolizine",694.919,"A mixture of 3,3,4,4-tetramethyl-2-phenyl-3,4-dihydrodibenzo[b,ij]imidazo[2,1,5-de]quinolizin-10-ol (585 mg, 1.490 mmol), 4-(3-bromophenyl)-1-(2,6-diisopropylphenyl)-1H-imidazole (560 mg, 1.461 mmol), copper(I) iodide (55.6 mg, 0.292 mmol), picolinic acid (71.9 mg, 0.584 mmol), and potassium phosphate (620 mg, 2.92 mmol) was vacuumed and back-filled with nitrogen several times. Dimethyl sulfoxide (DMSO) (10 ml) was added to the reaction mixture and heated at 140° C. for 18 hours. The reaction mixture was cooled down and DI water (20 mL) was added. The resulting solid was collected by filtration and dissolved in dichloromethane (DCM) and dried with MgSO4 and chromatographed on silica (EA/DCM=1/9) (0.55 g, 54percent).",54,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,18,140,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Universal Display Corporation CHEN, Hsiao-Fan, 2018, US2018/282357"
4,3-thienyl iodide,m-Hydroxyaniline,3-(3-thienyloxy)-benzenamine,191.254,None,54,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,80,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Maiti, Debabrata Buchwald, Stephen L., 2009, J. Am. Chem. Soc., 131, 47, 2009, 17423 - 17429, 10.1021/ja9081815"
7,m-Hydroxyaniline,p-aminoiodobenzene,"3,4'-diaminodiphenyl ether",200.24,None,54,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,80,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Maiti, Debabrata Buchwald, Stephen L., 2009, J. Am. Chem. Soc., 131, 47, 2009, 17423 - 17429, 10.1021/ja9081815"
1,4-(Diethylamino)salicylaldehyde,3-(phenylacetamide)iodobenzene,N-[3-[5-(diethylamino)-2-formylphenoxy]phenyl]benzeneacetamide,402.493,None,54,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,None,130,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Debieu, Sylvain Romieu, Anthony, 2017, Org. Biomol. Chem., 15, 12, 2017, 2575 - 2584, 10.1039/c7ob00370f"
21,4-((5-bromo-2-nitropyridin-3-yl)amino)benzonitrile,"2,4,6-Trichlorophenol","4-((2-nitro-5-(2,4,6-trichlorophenoxy)pyridin-3-yl)amino)benzonitrile",435.653,"General procedure: To a solution of different  substituted phenols (1.03mmol), 2-picolinic acid (0.0231g, 0.19mmol), CuI  (0.0179g, 0.094mmol) and K3PO4 (0.4g, 1.9mmol) in DMSO (2mL),  intermediate 4 (0.3g, 0.94mmol) were  added. The reaction flask was evacuated and backfilled with nitrogen for three  times, and the resulting mixture was stirred at 90°C for 24h. Water (20mL)  was added, the precipitate was collected by filtration and dried under reduced  pressure. The precipitate was purified by silica gel column chromatography to  provide the title products 5a1-10.",54.9,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Liu, Zhaoqiang Tian, Ye Liu, Jinghan Huang, Boshi Kang, Dongwei De Clercq, Erik Daelemans, Dirk Pannecouque, Christophe Zhan, Peng Liu, Xinyong, 2017, Eur. J. Med. Chem., 140, 2017, 383 - 391, 10.1016/j.ejmech.2017.07.012"
41,4-iodoanisol,2-methoxy-phenol,di(2-methoxyphenyl) ether,230.263,"General procedure: A round-bottom Schlenk-flask (250 mL) was equipped with a magnetic stir bar, copperiodide (456 mg,2.40 mmol, 10.0 molpercent), picolinic acid (590 mg, 4.80 mmol, 20.0 molpercent) and potassium phosphate(10.2 g, 48.0 mmol, 2.00 eq.). A second Schlenk flask (100 mL) was charged with the aryliodide(24.0 mmol, 1 eq.), the phenol (28.8 mmol, 1.2 eq.) and anhydrous DMSO (50 mL). The solution offlask 2 was transferred into flask 1 under flowing Argon and the reaction mixture was stirred for 20 h at100 °C, subsequently. After cooling down, the reaction mixture was diluted with a 1:1 mixture of asaturated aqueous solution of NH4Cl (200 mL) and H2O (200 mL). After extraction with DCM(3· 200 mL) the combined organic phases were washed with a 5percent aqueous solution of KOH (300 mL)and brine (300 mL). After drying the mixture over Na2SO4 the solvent was removed and the crudereaction mixture was preadsorbed on silica gel. The purification of the crude mixture was achieved oversilica gel, respectively. Remaining iodine compounds caused the deactivation of the catalyst insubsequent catalysis reactions and therefore had to be separated carefully. This afforded in some casesa purification by two subsequent chromatography columns.",55,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,20,100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Article,"Rengshausen, Simon Etscheidt, Fabian Großkurth, Johannes Luska, Kylie L. Bordet, Alexis Leitner, Walter, 2019, Synlett, 30, 4, 2019, 405 - 412, 10.1055/s-0037-1611678"
34,3-Bromophenol,"1,3-dibromobenzene",1-bromo-3-(3-bromophenoxy)benzene,328.003,"To a solution of 3-bromophenol (1 eq) in DMSO (0.5 M) were added CuI (0.1 eq), 2-picolinic acid (0.2 eq), K3PO4 (2 eq) and 1,3-dibromobenzene (3 eq). The mixture was heated with 100° C. oil bath for 24 hours. The mixture was cooled to room temperature. Water (3 times the volume of DMSO) was then added. The mixture was extracted with EtOAc for 3 times. The combined organic phase was then concentrated. Purification by column chromatography (hexanes) gave the product in 55% yield.",55,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,24,100,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,None
20,"3-bromo-5-iodo-1,1'-biphenyl",5-bromo-biphenyl-3-ol,C24H16Br2O,480.198,"3.0 g (12.0 mmol) of Intermediate I-12-4 and 4.3 g (12.0 mmol) of Intermediate I-12-6 were dissolved in 60 ml of N,N-dimethylformamide in a reactor, and then, 0.2 g (1.2 mmol) of CuI, 0.3 g (2.4 mmol) of pyridine-2-carboxylic acid and 5.0 g (24.0 mmol) of K3PO4 were added thereto. The mixture was stirred at a temperature of 120° C. for 8 hours. When the reaction was completed, an extraction process was performed thereon by using water and ethyl acetate. The organic layer obtained therefrom was dried by using magnesium sulfate to be distilled under reduced pressure, and purified by liquid chromatography to obtain 3.1 g (6.6 mmol, yield: 55%) of Intermediate I-12-3.",55,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,"N,N-dimethyl-formamide",8,120,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Samsung Electronics Co., Ltd. CHOI, Jongwon ARATANI, Sukekazu LEE, Kum Hee LEE, Banglin CHOI, Hyeonho KWAK, Seungyeon KWAK, Yoonhyun KIM, Sangdong KIM, Jiwhan BAIK, Chul CHO, Yongsuk, 2019, 115, US2019/74457"
27,2-(3-iodophenyl)-1-(o-tolyl)-1H-imidazole,3-(1-(o-tolyl)-1H-imidazol-2-yl)phenol,"2,2'-(oxybis(3,1-phenylene))bis(1-(o-tolyl)-1H-imidazole)",482.585,"To a 250 mL round bottom flask was added 3-(l-(o-tolyl)-lH-imidazol-2-yl)phenol (2.009 g, 8.03 mmol), 2-(3-iodophenyl)-l-(o-tolyl)-lH-imidazole (3.18 g, 8.83 mmol), picolinic acid (1.482 g, 12.04 mmol), copper(I) iodide (0.459 g, 2.408 mmol), potassium phosphate tribasic monohydrate (6.47 g, 28.1 mmol), and 80 mL DMSO. Nitrogen was bubbled directly into the mixture and then was heated to 150 °C overnight under nitrogen. The reaction mixture was cooled to roomtemperature, added water, extracted twice with ethyl acetate, dried extracts over magnesium sulfate, filtered, and evaporated. The residue was purified by column chromatography eluting with 80percent ethyl acetate/hexane (2.12 g, 55percent).",55,1,potassium phosphate monohydrate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,None,150,2-Picolinic acid | copper(I) iodide | potassium phosphate monohydrate,None,Patent,"UNIVERSAL DISPLAY CORPORATION XIA, Chuanjin YEAGER, Walter LI, David Zenan FIORDELISIO, James MA, Bin ELSHENAWY, Zeinab LAYEK, Suman BARRON, Edward KOTTAS, Gregg BROOKS, Jason, 2012, WO2012/116231"
23,"benzo[4,5]imidazo[1,2-f]phenanthridin-7-ol",2-(3-bromo-5-tert-butylphenyl)-4-(tert-butyl)pyridine,C38H35N3O,549.715,"Benzo[4,5]imidazo[1,2-f]phenanthridin-7-ol (355 mg, 1.03 mmol,  1.0 eq), 2-(3-bromo-5-(tert-butphenyl)-4-(tert-butyl)pyridine (350 mg, 1.23  mmol, 1.2 eq), CuI (40 mg, 0.21 mmol, 0.2 eq), picolinic acid (25 mg, 0.21 mmol,  0.2 eq) and K3PO4 (437 mg, 2.06 mmol, 2.0 eq) were added  to a dry Shlenck tube equipped with a magnetic stir bar. The tube was evacuated  and backfilled with nitrogen. The evacuation and backfill procedure was repeated  for a total of three times. Then solvent DMSO (10 mL) was added under the  protection of nitrogen. The mixture was stirred in an oil bath at a temperature  of 90° C. for 3 days and then cooled down to ambient temperature, diluted with  ethyl acetate. The mixture was washed with water three times and then dried over  sodium sulfate and filtered. The solvent was removed under reduced pressure, and  the residue was purified through column chromatography on silica gel using  hexane/ethyl acetate as eluent to obtain the desired product ligand L13 as an  orange yellow solid 310 mg in 55percent yield.",55,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,72,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Arizona Board of Regents on behalf of Arizona State University Li, Jian Ji, Yunlong, 2018, 453, US2018/337349"
26,"9-(3-bromophenyl)-9H-pyrido[2,3-b]indole","benzo[c]benzo[4,5]imidazo[1,2-a][1,5]naphthyridin-7-ol",C35H21N5O,527.585,"Benzo[c]benzo[4,5]imidazo[1,2-a][1,5]naphthyridin-7-ol (100 mg,  0.35 mmol, 1.0 eq), 9-(3-bromophenyl)-9H-pyrido[2,3-b]indole (136 mg, 0.42 mmol,  1.2 eq), CuI (13 mg, 0.07 mmol, 0.2. eq), picolinic acid (9 mg, 0.07 mmol, 0.2  eq) and K3PO4 (149 mg, 0.7 mmol, 2.0 eq) were added to a  dry Shlenck tube equipped with a magnetic stir bar. The tube was evacuated and  backfilled with nitrogen. The evacuation and backfill procedure was repeated for  a total of three times. Then solvent DMSO (5 mL) was added under the protection  of nitrogen. The mixture was stirred in an oil bath at a temperature of 90° C.  for 3 days and then cooled down to ambient temperature, diluted with ethyl  acetate. The mixture was washed with water three times and then dried over  sodium sulfate and filtered. The solvent was removed under reduced pressure, and  the residue was purified through column chromatography on silica gel using  hexane/ethyl acetate as eluent to obtain the desired product ligand L14 in  30percent70percent yield.",55,1,potassium phosphate,2-Picolinic acid,copper(I) iodide,dimethyl sulfoxide,72,90,2-Picolinic acid | potassium phosphate | copper(I) iodide,None,Patent,"Arizona Board of Regents on behalf of Arizona State University Li, Jian Ji, Yunlong, 2018, 453, US2018/337349"
35,2-bromo-pyridine,"tert-butyl (1S,5S)-6-(4-hydroxyphenyl)-9,9-dimethyl-3,6-diazabicyclo[3.2.2]nonane-3-carboxylate","tert-butyl (1S,5S)-9,9-dimethyl-6-(4-(pyridin-2-yloxy)phenyl)-3,6-diazabicyclo[3.2.2]nonane-3-carboxylate",423.555,"To a mixture of fe/ -butyl (1 S,5S)-6-(4-hydroxyphenyl)-9,9-dimethyl-3,6-diazabicyclo[3.2.2]nonane-3-carboxylate (257 mg, 0.74 mmol), 2-bromopyridine (107 μΙ_, 1 .1 1 mmol), picolinic acid (37 mg, 0.30 mmol) and cesium carbonate (604 mg, 1 .85 mmol) in dimethylformamide was added copper(I) iodide (28 mg, 0.15 mmol) The reaction mixture was heated to 100 °C under microwave irradiation for 3.5 h. After cooling to room temperature, the mixture was filtered and the filtrate diluted with water and extracted with ethyl acetate. The combined organic phases were washed with water and brine, dried over anhydrous magnesium sulfate, filtered and concentrated under reduced pressure. The resulting residue was purified by silica gel column chromatography using a gradient of ethyl acetate in cyclohexane to give 172 mg of fe/ -butyl-(1 S,5S)-9,9-dimethyl-6-(4-(pyridin-2-yloxy)phenyl)-3,6- diazabicyclo[3.2.2]nonane-3-carboxylate (55%). 1HNMR (500 MHz, CDCI3) δ 8.22 - 8.18 (m, 1 H), 7.66 - 7.61 (m, 1 H), 7.03 (d, J = 9.2 Hz, 2H), 6.95 - 6.92 (m, 1 H), 6.85 (d, J = 8.5 Hz, 1 H), 6.63 (d, J = 9.2 Hz, 2H), 4.53 - 4.24 (m, 2H), 3.47 - 3.43 (m, 1 H), 3.31 (dd, J = 10.4 and 1 .9 Hz, 1 H), 3.24 - 2.97 (m, 2H), 2.85 (d, J = 13.6 Hz, 1 H), 2.46 (br s, 1 H), 1 .56 (t, J = 13.9 Hz, 1 H), 1 .49 (s, 9H), 1 .45 - 1 .42 (m, 1 H), 1 .08 (s, 3H), 0.91 (s, 3H). HRMS calculated for C21H26N3O3 [M-fBu+2H]+368.1974 found 368.1977.",55,1,caesium carbonate,2-Picolinic acid,copper(I) iodide,"N,N-dimethyl-formamide",3.5,100,2-Picolinic acid | copper(I) iodide | caesium carbonate,None,Patent,"THE INSTITUTE OF CANCER RESEARCH: ROYAL CANCER HOSPITAL MARAIS, Richard SPRINGER, Caroline NICULESCU-DUVAZ, Dan MILLER, Natalie ALJARAH, Mohammed ZAMBON, Alfonso LEUNG, Leo SMITHEN, Deborah BROWN, Michael TANG, Haoran, 2019, 193, WO2019/73251"
