Index,Reactant 1,Reactant 2,Product,Product MW,Procedure,Yield (%),Steps,Reagent(s),Ligand(s),Catalyst(s),Solvent(s),Time (h),Temperature (°C),All Reagents,All Catalysts,Reference Type,Reference
46,m-nitrobromobenzene,(bis(dimethylamino)methylene)carbamodithioic acid,3-nitrophenyl bis(dimethylamino)methylenecarbamodithioate,312.417,"General procedure: A mixture of 2 (1–1.5 mmol) and 3 (1 mmol) was stirred in DMF (2 mL) for 30 min. Next, a mixture of aryl halide (1 mmol), CuI (0.1 mmol), 1,10-phenanthroline (0.1 mmol), and K2CO3 (1.5 mmol) in DMF (3 mL) was slowly added and the resulting mixture stirred at 110 °C, under an N2 atmosphere. After completion of the reaction [about 10 h TLC (EtOAc/hexane, 1:5) monitoring], the mixture was diluted with CH2Cl2 (2 mL) and aqueous NH4Cl solution (3 mL), stirred for 30 min, and the layers separated. The aqueous layer was extracted with CH2Cl2 (3  3 mL) and the combined organic fractions dried (Na2SO4) and concentrated under reduced pressure. The residue was purified by flash column chromatography [silica gel (230–400 mesh Merck), hexane/EtOAc,5:1] to give the product.",71,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",10,110,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Yavari, Issa Nematpour, Manijeh Damghani, Tahereh, 2014, Tetrahedron Lett., 55, 7, 2014, 1323 - 1325, 10.1016/j.tetlet.2014.01.006"
48,para-iodoanisole,"5-(4-chlorophenyl)-1,3,4-oxadiazole-2-thiol",C15H11ClN2O2S,318.784,None,71,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",10,120,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Aurelio, Luigi Scullino, Carmen V. Pitman, Melissa R. Sexton, Anna Oliver, Victoria Davies, Lorena Rebello, Richard J. Furic, Luc Creek, Darren J. Pitson, Stuart M. Flynn, Bernard L., 2016, J. Med. Chem., 59, 3, 2016, 965 - 984, 10.1021/acs.jmedchem.5b01439"
44,4-tolyl iodide,C12H17ClN4S,p-tolyl N-bis(dimethylamino)methylene-N'-(4-chlorophenyl)carbamimidothioate,374.937,"General procedure: A mixture of 2 (1–1.5 mmol) and 3 (1 mmol) was stirred in DMF (2 mL) for 30 min. Next, a mixture of aryl halide (1 mmol), CuI (0.1 mmol), 1,10-phenanthroline (0.1 mmol), and K2CO3 (1.5 mmol) in DMF (3 mL) was slowly added and the resulting mixture stirred at 110 °C, under an N2 atmosphere. After completion of the reaction [about 10 h TLC (EtOAc/hexane, 1:5) monitoring], the mixture was diluted with CH2Cl2 (2 mL) and aqueous NH4Cl solution (3 mL), stirred for 30 min, and the layers separated. The aqueous layer was extracted with CH2Cl2 (3  3 mL) and the combined organic fractions dried (Na2SO4) and concentrated under reduced pressure. The residue was purified by flash column chromatography [silica gel (230–400 mesh Merck), hexane/EtOAc,5:1] to give the product.",72,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",10,110,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Yavari, Issa Nematpour, Manijeh Damghani, Tahereh, 2014, Tetrahedron Lett., 55, 7, 2014, 1323 - 1325, 10.1016/j.tetlet.2014.01.006"
24,2-amino-3-chloro-pyridine-4-thiol,methyl 6-bromo-3-[4-(tert-butoxycarbonylamino)-4-methyl-1-piperidyl]-5-[(4-methoxyphenyl)methoxy]pyridine-2-carboxylate,methyl 6-[(2-amino-3-chloro-4-pyridyl)sulfanyl]-3-[4-(tert-butoxycarbonylamino)-4-methyl-1-piperidyl]-5-[(4-methoxyphenyl)methoxy]pyridine-2-carboxylate,644.192,"Methyl 6-bromo-3 -[4-(tert-butoxycarbonylamino)-4-methyl- 1 -piperidyl] -5 -[(4- methoxyphenyl) methoxy]pyridine-2-carboxylate (0.5 g, 885 tmol), 2-amino-3 -chloropyridine-4-thiol (285 mg, 1.77 mmol), 1,10-phenanthroline (32 mg, 177.16 tmol), K3P04(376 mg, 1.77 mmol) and CuT (17 mg, 89 tmol) were weighed into a microwave tube and dioxane (5 mL) was added. The sealed tube was heated at 130 °C for 3 hrs in the microwave. The cooled to room temperature and partitioned between water and EtOAc. The aqueous phase was extracted with EtOAc and the combined organic fractions were washed with brine and then dried with Na2SO4, filtered and concentrated under reduced pressure. The crude residue was purified by silica gel chromatography to give methyl 6-[(2-amino-3-chloro-4- pyridyl)sulfanyl] -3 -[4-(tert-butoxycarbonylamino)-4-methyl- 1 -piperidyl]-5 -[(4- methoxyphenyl)methoxy]pyridine-2-carboxylate (0.41 g, 72 percent yield). LCMS (ESI): m/z [M +H] calculated for C31H39C1N506S: 644.3 found 644.2.",72,1,potassium phosphate,"1,10-Phenanthroline",copper(I) iodide,"1,4-dioxane",3,130,"potassium phosphate | copper(I) iodide | 1,10-Phenanthroline",None,Patent,"REVOLUTION MEDICINES, INC. GILL, Adrian AAY, Naing MELLEM, Kevin BUCKL, Andreas KOLTUN, Elena S. SEMKO, Christopher KISS, Gert, 2018, 209, WO2018/136264"
41,para-iodoanisole,C12H18N4S,4-methoxyphenyl N-bis(dimethylamino)methylene-N'-phenylcarbamimidothioate,356.492,"General procedure: A mixture of 2 (1–1.5 mmol) and 3 (1 mmol) was stirred in DMF (2 mL) for 30 min. Next, a mixture of aryl halide (1 mmol), CuI (0.1 mmol), 1,10-phenanthroline (0.1 mmol), and K2CO3 (1.5 mmol) in DMF (3 mL) was slowly added and the resulting mixture stirred at 110 °C, under an N2 atmosphere. After completion of the reaction [about 10 h TLC (EtOAc/hexane, 1:5) monitoring], the mixture was diluted with CH2Cl2 (2 mL) and aqueous NH4Cl solution (3 mL), stirred for 30 min, and the layers separated. The aqueous layer was extracted with CH2Cl2 (3  3 mL) and the combined organic fractions dried (Na2SO4) and concentrated under reduced pressure. The residue was purified by flash column chromatography [silica gel (230–400 mesh Merck), hexane/EtOAc,5:1] to give the product.",73,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",10,110,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Yavari, Issa Nematpour, Manijeh Damghani, Tahereh, 2014, Tetrahedron Lett., 55, 7, 2014, 1323 - 1325, 10.1016/j.tetlet.2014.01.006"
4,9-bromo-10-iodo-anthracene,2-methylpropan-2-thiol,9-bromo-10-tert-butylthioanthracene,345.303,None,73,1,potassium tert-butylate,"1,10-Phenanthroline",copper(I) iodide,toluene,19,None,"copper(I) iodide | 1,10-Phenanthroline | potassium tert-butylate",None,Article,"Chauvin, Jean-Philippe R. Pratt, Derek A., 2017, Angew. Chem. Int. Ed., 56, 22, 2017, 6255 - 6259, 10.1002/anie.201610402, 129, 22, 2017, 6351 - 6355,5"
7,iodobenzene,Benzimidazol-2-thiol,2-(phenylsulfanyl)-1H-benzimidazole,226.302,"General procedure: CuI (0.05 equiv), 1,10-phenanthroline (0.1 equiv) and K2CO3 (2 equiv) were placed in an oven-dried screw-capped test tube with Teflon-lined septum that was filled with nitrogen. About 2.5 mL of dry DMF was then added at room temperature. Now the corresponding aryl iodide (1.0 mmol) was added followed by MBI or FMBI (1.0 equiv) and the tube was placed in the preheated oil bath at 140 °C and the reaction mixture was magnetically stirred for 22 h. After complete disappearance of iodobenzene (the progress of the reaction was followed by TLC), the reaction mixture was allowed to cool to room temperature. Then water was added and the reaction mixture was extracted with ethyl acetate. After removal of the solvent in vacuum, the crude residue was purified by column chromatography.5- (or 6-) (Difluoromethoxy)-2-(phenylsulfanyl)-1H-benzimidazole (1).",74,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",24,140,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Sekar, Ramkumar Srinivasan, Marutheeswaran Marcelis, Antonius T.M. Sambandam, Anandan, 2011, Tetrahedron Lett., 52, 26, 2011, 3347 - 3352, 10.1016/j.tetlet.2011.04.078"
45,4-tolyl iodide,C12H17N5O2S,p-tolyl N-bis(dimethylamino)methylene-N'-(4-nitrophenyl)carbamimidothioate,385.49,"General procedure: A mixture of 2 (1–1.5 mmol) and 3 (1 mmol) was stirred in DMF (2 mL) for 30 min. Next, a mixture of aryl halide (1 mmol), CuI (0.1 mmol), 1,10-phenanthroline (0.1 mmol), and K2CO3 (1.5 mmol) in DMF (3 mL) was slowly added and the resulting mixture stirred at 110 °C, under an N2 atmosphere. After completion of the reaction [about 10 h TLC (EtOAc/hexane, 1:5) monitoring], the mixture was diluted with CH2Cl2 (2 mL) and aqueous NH4Cl solution (3 mL), stirred for 30 min, and the layers separated. The aqueous layer was extracted with CH2Cl2 (3  3 mL) and the combined organic fractions dried (Na2SO4) and concentrated under reduced pressure. The residue was purified by flash column chromatography [silica gel (230–400 mesh Merck), hexane/EtOAc,5:1] to give the product.",74,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",10,110,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Yavari, Issa Nematpour, Manijeh Damghani, Tahereh, 2014, Tetrahedron Lett., 55, 7, 2014, 1323 - 1325, 10.1016/j.tetlet.2014.01.006"
33,1-Chloro-4-iodobenzene,(bis(dimethylamino)methylene)carbamodithioic acid,4-chlorophenyl bis(dimethylamino)methylenecarbamodithioate,301.864,"General procedure: A mixture of 2 (1–1.5 mmol) and 3 (1 mmol) was stirred in DMF (2 mL) for 30 min. Next, a mixture of aryl halide (1 mmol), CuI (0.1 mmol), 1,10-phenanthroline (0.1 mmol), and K2CO3 (1.5 mmol) in DMF (3 mL) was slowly added and the resulting mixture stirred at 110 °C, under an N2 atmosphere. After completion of the reaction [about 10 h TLC (EtOAc/hexane, 1:5) monitoring], the mixture was diluted with CH2Cl2 (2 mL) and aqueous NH4Cl solution (3 mL), stirred for 30 min, and the layers separated. The aqueous layer was extracted with CH2Cl2 (3  3 mL) and the combined organic fractions dried (Na2SO4) and concentrated under reduced pressure. The residue was purified by flash column chromatography [silica gel (230–400 mesh Merck), hexane/EtOAc,5:1] to give the product.",75,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",10,110,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Yavari, Issa Nematpour, Manijeh Damghani, Tahereh, 2014, Tetrahedron Lett., 55, 7, 2014, 1323 - 1325, 10.1016/j.tetlet.2014.01.006"
35,iodobenzene,C12H17ClN4S,phenyl N-bis(dimethylamino)methylene-N'-(4-chlorophenyl)carbamimidothioate,360.911,"General procedure: A mixture of 2 (1–1.5 mmol) and 3 (1 mmol) was stirred in DMF (2 mL) for 30 min. Next, a mixture of aryl halide (1 mmol), CuI (0.1 mmol), 1,10-phenanthroline (0.1 mmol), and K2CO3 (1.5 mmol) in DMF (3 mL) was slowly added and the resulting mixture stirred at 110 °C, under an N2 atmosphere. After completion of the reaction [about 10 h TLC (EtOAc/hexane, 1:5) monitoring], the mixture was diluted with CH2Cl2 (2 mL) and aqueous NH4Cl solution (3 mL), stirred for 30 min, and the layers separated. The aqueous layer was extracted with CH2Cl2 (3  3 mL) and the combined organic fractions dried (Na2SO4) and concentrated under reduced pressure. The residue was purified by flash column chromatography [silica gel (230–400 mesh Merck), hexane/EtOAc,5:1] to give the product.",76,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",10,110,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Yavari, Issa Nematpour, Manijeh Damghani, Tahereh, 2014, Tetrahedron Lett., 55, 7, 2014, 1323 - 1325, 10.1016/j.tetlet.2014.01.006"
6,iodobenzene,"4,5-diphenyl-4H-1,2,4-triazole-3-thiol","3,4-diphenyl-5-(phenylthio)-4H-1,2,4-triazole",329.425,"General procedure: To a solution of CuI (0.025 mmol, 4.8 mg), 1,10-phenanthroline (0.05 mmol, 9 mg) and K2CO3 (0.65 mmol, 90 mg) in reagent-grade DMF (1.5 mL) was added aryl iodides (0.6 mmol) followed by thiols (0.5 mmol) in DMF (1.5 mL). The reaction mixture was then stirred at 120 oC for 10 h. The mixture was allowed to cool to room temperature. Ethyl acetate (10 mL) and H2O (10 mL) were added, and the organic phase was separated. The aqueous phase was extracted with ethyl acetate (10 mL.x.3). The combined organic phases were washed with saturated brine, dried over anhydrous Na2SO4. The organic solvent was removed in vacuo, and the residue was purified by chromatography on silica gel to afford the desired products.",77,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",10,120,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Niu, Liang-Feng Cai, Yan Liang, Chao Hui, Xin-Ping Xu, Peng-Fei, 2011, Tetrahedron, 67, 16, 2011, 2878 - 2881, 10.1016/j.tet.2011.02.064"
30,4-tolyl iodide,Benzimidazol-2-thiol,2-[(4-methylphenyl)sulfanyl]-1H-benzimidazole,240.329,"General procedure: CuI (0.05 equiv), 1,10-phenanthroline (0.1 equiv) and K2CO3 (2 equiv) were placed in an oven-dried screw-capped test tube with Teflon-lined septum that was filled with nitrogen. About 2.5 mL of dry DMF was then added at room temperature. Now the corresponding aryl iodide (1.0 mmol) was added followed by MBI or FMBI (1.0 equiv) and the tube was placed in the preheated oil bath at 140 °C and the reaction mixture was magnetically stirred for 22 h. After complete disappearance of iodobenzene (the progress of the reaction was followed by TLC), the reaction mixture was allowed to cool to room temperature. Then water was added and the reaction mixture was extracted with ethyl acetate. After removal of the solvent in vacuum, the crude residue was purified by column chromatography.5- (or 6-) (Difluoromethoxy)-2-(phenylsulfanyl)-1H-benzimidazole (1).",77,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",22,140,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Sekar, Ramkumar Srinivasan, Marutheeswaran Marcelis, Antonius T.M. Sambandam, Anandan, 2011, Tetrahedron Lett., 52, 26, 2011, 3347 - 3352, 10.1016/j.tetlet.2011.04.078"
30,1-Chloro-4-iodobenzene,C12H18N4S,4-chlorophenyl N-bis(dimethylamino)methylene-N'-phenylcarbamimidothioate,360.911,"General procedure: A mixture of 2 (1–1.5 mmol) and 3 (1 mmol) was stirred in DMF (2 mL) for 30 min. Next, a mixture of aryl halide (1 mmol), CuI (0.1 mmol), 1,10-phenanthroline (0.1 mmol), and K2CO3 (1.5 mmol) in DMF (3 mL) was slowly added and the resulting mixture stirred at 110 °C, under an N2 atmosphere. After completion of the reaction [about 10 h TLC (EtOAc/hexane, 1:5) monitoring], the mixture was diluted with CH2Cl2 (2 mL) and aqueous NH4Cl solution (3 mL), stirred for 30 min, and the layers separated. The aqueous layer was extracted with CH2Cl2 (3  3 mL) and the combined organic fractions dried (Na2SO4) and concentrated under reduced pressure. The residue was purified by flash column chromatography [silica gel (230–400 mesh Merck), hexane/EtOAc,5:1] to give the product.",77,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",10,110,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Yavari, Issa Nematpour, Manijeh Damghani, Tahereh, 2014, Tetrahedron Lett., 55, 7, 2014, 1323 - 1325, 10.1016/j.tetlet.2014.01.006"
32,"1,4-bromoiodobenzene",(bis(dimethylamino)methylene)carbamodithioic acid,4-bromophenyl bis(dimethylamino)methylenecarbamodithioate,346.315,"General procedure: A mixture of 2 (1–1.5 mmol) and 3 (1 mmol) was stirred in DMF (2 mL) for 30 min. Next, a mixture of aryl halide (1 mmol), CuI (0.1 mmol), 1,10-phenanthroline (0.1 mmol), and K2CO3 (1.5 mmol) in DMF (3 mL) was slowly added and the resulting mixture stirred at 110 °C, under an N2 atmosphere. After completion of the reaction [about 10 h TLC (EtOAc/hexane, 1:5) monitoring], the mixture was diluted with CH2Cl2 (2 mL) and aqueous NH4Cl solution (3 mL), stirred for 30 min, and the layers separated. The aqueous layer was extracted with CH2Cl2 (3  3 mL) and the combined organic fractions dried (Na2SO4) and concentrated under reduced pressure. The residue was purified by flash column chromatography [silica gel (230–400 mesh Merck), hexane/EtOAc,5:1] to give the product.",78,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",10,110,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Yavari, Issa Nematpour, Manijeh Damghani, Tahereh, 2014, Tetrahedron Lett., 55, 7, 2014, 1323 - 1325, 10.1016/j.tetlet.2014.01.006"
7,iodobenzene,Benzimidazol-2-thiol,2-(phenylsulfanyl)-1H-benzimidazole,226.302,"2.2 Synthesis of 2-(phenylthio)-1H-benzo[d]imidazole (2) CuI (0.05 equiv), 1, 10-phenanthroline (0.1 equiv) and K2CO3 (2 equiv) were placed in an oven-dried screw-capped test tube with Teflon-lined septum that was filled with nitrogen. About 2.5 mL of dry dimethylformamide (DMF) was then added at room temperature. 2-Mercaptobenzimidazole (1.0 mmol) and 1-iodobenzene (1.0 equiv) were added to the tube then they were placed in the preheated oil bath at 140 °C and the reaction mixture was magnetically stirred for 22 h. After complete disappearance of 1-iodobenzene (the progress of the reaction was followed by thin layer chromatography (TLC)), the reaction mixture was allowed to cool to room temperature. Then water was added and the reaction mixture was extracted with ethyl acetate. After removal of the solvent in vacuum, the crude residue was purified by column chromatography using ethyl acetate/hexane (1/4) as eluent. A white colour solid product (Yield: 79%) was obtained. 1H NMR (400 MHz, CDCl3/TMS ppm) δ 7.57-7.53 (m, 2H), 7.51-7.46 (m, 2H), 7.35-7.30 (m, 3H), 7.23-7.19 (m, 2H), 4.69 (bs, 1H). 13C NMR (300 MHz, CDCl3/TMS ppm) δ 112.3, 122.7, 129.2, 129.9, 133.2, 140.0, 148.4. IR (KBr disc, cm- 1) 3443, 3056, 2959, 2867, 2805, 1617, 1509, 1477, 1440, 1411, 1383, 1348, 1265, 1233, 1022, 977, 739, 685, 614.",79,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",22,140,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Ramkumar, Sekar Upul Wijayantha, Kahagala-Gamage Velayutham, David Anandan, Sambandam, 2014, J Mol Liq, 193, 2014, 185 - 188, 10.1016/j.molliq.2013.12.040"
29,"1,4-bromoiodobenzene",C12H18N4S,4-bromophenyl N-bis(dimethylamino)methylene-N'-phenylcarbamimidothioate,405.362,"General procedure: A mixture of 2 (1–1.5 mmol) and 3 (1 mmol) was stirred in DMF (2 mL) for 30 min. Next, a mixture of aryl halide (1 mmol), CuI (0.1 mmol), 1,10-phenanthroline (0.1 mmol), and K2CO3 (1.5 mmol) in DMF (3 mL) was slowly added and the resulting mixture stirred at 110 °C, under an N2 atmosphere. After completion of the reaction [about 10 h TLC (EtOAc/hexane, 1:5) monitoring], the mixture was diluted with CH2Cl2 (2 mL) and aqueous NH4Cl solution (3 mL), stirred for 30 min, and the layers separated. The aqueous layer was extracted with CH2Cl2 (3  3 mL) and the combined organic fractions dried (Na2SO4) and concentrated under reduced pressure. The residue was purified by flash column chromatography [silica gel (230–400 mesh Merck), hexane/EtOAc,5:1] to give the product.",79,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",10,110,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Yavari, Issa Nematpour, Manijeh Damghani, Tahereh, 2014, Tetrahedron Lett., 55, 7, 2014, 1323 - 1325, 10.1016/j.tetlet.2014.01.006"
36,iodobenzene,C12H17N5O2S,phenyl N-bis(dimethylamino)methylene-N'-(4-nitrophenyl)carbamimidothioate,371.463,"General procedure: A mixture of 2 (1–1.5 mmol) and 3 (1 mmol) was stirred in DMF (2 mL) for 30 min. Next, a mixture of aryl halide (1 mmol), CuI (0.1 mmol), 1,10-phenanthroline (0.1 mmol), and K2CO3 (1.5 mmol) in DMF (3 mL) was slowly added and the resulting mixture stirred at 110 °C, under an N2 atmosphere. After completion of the reaction [about 10 h TLC (EtOAc/hexane, 1:5) monitoring], the mixture was diluted with CH2Cl2 (2 mL) and aqueous NH4Cl solution (3 mL), stirred for 30 min, and the layers separated. The aqueous layer was extracted with CH2Cl2 (3  3 mL) and the combined organic fractions dried (Na2SO4) and concentrated under reduced pressure. The residue was purified by flash column chromatography [silica gel (230–400 mesh Merck), hexane/EtOAc,5:1] to give the product.",79,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",10,110,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Yavari, Issa Nematpour, Manijeh Damghani, Tahereh, 2014, Tetrahedron Lett., 55, 7, 2014, 1323 - 1325, 10.1016/j.tetlet.2014.01.006"
7,"4,4'-diiodobiphenyl",5-(difluoromethoxy)-2-mercapto-1H-benzimidazole,5-(difluoromethoxy)-2-[(4'-iodobiphenyl-4-yl)sulfanyl]-1H-benzimidazole,494.303,"General procedure: CuI (0.05 equiv), 1,10-phenanthroline (0.1 equiv) and K2CO3 (2 equiv) were placed in an oven-dried screw-capped test tube with Teflon-lined septum that was filled with nitrogen. About 2.5 mL of dry DMF was then added at room temperature. Now the corresponding aryl iodide (1.0 mmol) was added followed by MBI or FMBI (1.0 equiv) and the tube was placed in the preheated oil bath at 140 °C and the reaction mixture was magnetically stirred for 22 h. After complete disappearance of iodobenzene (the progress of the reaction was followed by TLC), the reaction mixture was allowed to cool to room temperature. Then water was added and the reaction mixture was extracted with ethyl acetate. After removal of the solvent in vacuum, the crude residue was purified by column chromatography.5- (or 6-) (Difluoromethoxy)-2-(phenylsulfanyl)-1H-benzimidazole (1).",81,1,potassium carbonate,"1,10-Phenanthroline",copper(I) iodide,"N,N-dimethyl-formamide",24,140,"copper(I) iodide | 1,10-Phenanthroline | potassium carbonate",None,Article,"Sekar, Ramkumar Srinivasan, Marutheeswaran Marcelis, Antonius T.M. Sambandam, Anandan, 2011, Tetrahedron Lett., 52, 26, 2011, 3347 - 3352, 10.1016/j.tetlet.2011.04.078"
